Dataset,Code,Project,owner,project,sha-p,sha,sha-reg,sha-reg-p
VULAS,CVE-2016-4464,https://github.com/apache/cxf-fediz,apache,cxf-fediz,d30ea588c63b896be10171382e6f2a0d10f0022d,0006581e9cacbeef46381a223e5671e524d416b6,775b209c05df1996427a1c450e9fb6c393982e87,9fdf81d521c59a4395084ecfb6e3d39a7900fd82
VULAS,CVE-2011-0534,https://github.com/apache/tomcat,apache,tomcat,b4e9488629bf03b4b65abf335e536e85386d1366,008447095ce8c3a8f713093d5e618f3f06f94ea8,cdeede310a77d262443924e76e6dffd7d83f599f,6d7470c6a3e579b4a6f901aeee544cb2a3a91bfc
VULAS,JAVAMELODY-252,https://github.com/javamelody/javamelody,javamelody,javamelody,5accb6003ff7ed56c74d0a21ae40a1a8c38a42ca,00ff3490878e78f3f8c9eb65efb054f85f6058f8,f9a015886bcc98ec1b0cb0eec5f52d9510eacc3a,fd8fd30c013a131334ab5ac51ca718848f4ab3f7
VULAS,CVE-2018-8030,https://github.com/apache/qpid-broker-j,apache,qpid-broker-j,560d4a3b3a51deb4cb79303976cd87a16b8e0997,025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27,569d73c4f98acc8ee14c1ccb62c43514c894e5f3,a48e47c3900d677542f9eacde9f5922266ddfa24
VULAS,CVE-2017-1000354,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,20b0a131446fc0d3edd08ba0889a55334020b169,02d24053bdfeb219d2387a19885a60bdab510479,0d6d3e3ac793117f0373999435c7ee608c8744cf,c5b30091d9b76fd74b231ae81d8366cf750c3a9d
VULAS,JETTY-1042,https://github.com/eclipse/jetty.project,eclipse,jetty.project,05f730be812d0cbf7b8ef49cc5c1a36751c1c3e9,02dd1975ec61052cb9a17342c9bbec289257b701,8222ef815c1676827affba1c8b0e03705218aa7a,245161438160f0ed900bca3ce28b05b1bee6e3ad
VULAS,CVE-2015-8320,https://github.com/apache/cordova-android,apache,cordova-android,fc63f66e8970ab537dda1397a6b58e6d61252c17,032ea8a8d386d8bcffc5de7fd3e4202478effb7d,a45d5a98dd71f07cc808dfbb42995c4a49934ba2,a31714f8a456c94f04c73a2605c15ba92615dbd2
VULAS,CVE-2014-2068,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,ac8e17b9ce7a835d0b049fd8329dde4daaa874d9,0530a6645aac10fec005614211660e98db44b5eb,3bbefd621c1b22509ba62c52fe3461fcbec39995,0fe2263b7b778ea52195a04d21fa6ad3b2c5b85e
VULAS,CVE-2018-1000054,https://github.com/jenkinsci/ccm-plugin,jenkinsci,ccm-plugin,fed6ee7435429b7f6a4576acb823a84277c669fc,066cb43b4413b3490d822ec8b8a32072ebd213ca,1005702f92db970203ac973960a4285d0685a838,535c9788353a58d73b31b34111702de0be3c9a72
VULAS,CVE-2018-17228,https://github.com/narkisr/nmap4j,narkisr,nmap4j,3be15623bc9b253d91578a7038d00fdc3d27cb05,06b58aa3345d2f977553685a026b93e61f0c491e,b05acd82d287aa606e7a5d9d7ba576024ac3b8e9,9a5ccd182f69790ef8645e84b6b09b402af1d21f
VULAS,CVE-2018-1000149,https://github.com/jenkinsci/ansible-plugin,jenkinsci,ansible-plugin,02694ea4c4f08d1ace78afd5116ad76db8ddb458,06d30e5b626a978e258a7f4ab473cd7f53a7cba7,50fcd77958097295574e38c2bc42d8f56ff97d22,363150f2907fd5eb95ed986a98a412fbd68c4fc7
VULAS,CVE-2017-12616,https://github.com/apache/tomcat,apache,tomcat,f098807674b942f27216db7debae18854115b207,07dc0ea2745f0afab6415f22b16a29f1c6de5727,936dbcdbfea601f335cf42dc2314b28d526aa079,7af96a21715e6fc86c3727ed665c68d45240144d
VULAS,CVE-2017-8028,https://github.com/spring-projects/spring-ldap,spring-projects,spring-ldap,9d8f9fb1882b99a71d510097bb9c32cd1b2331cb,08e8ae289bbd1b581986c7238604a147119c1336,9888f4969eb58dceee9445aa8168f5edcd50c104,0d9f0a0e988060f438114ba35e1986aa5e4256d3
VULAS,CVE-2013-6447,https://github.com/seam2/jboss-seam,seam2,jboss-seam,b1d14541be7f16f97cf388239cda8bc168d8372a,090aa6252affc978a96c388e3fc2c1c2688d9bb5,4a92c4d335595bf46e8f88e550b6fd728c4702ed,69a4ce0c28d51206d52577c55c0ddac22ee97b22
VULAS,CVE-2015-3253,https://github.com/apache/groovy,apache,groovy,03e3812cff011eda75a518af7f8f676db8622316,09e9778e8a33052d8c27105aee5310649637233d,33b72ea3488f5d3275be5067069cbc46235796c8,7cec8322e773e4d467989eb445efa20846220d2f
VULAS,CVE-2014-3612,https://github.com/apache/activemq,apache,activemq,e8f8155141e75ba10c1ba03d9031b6128a735507,0b5231ada5ce365b41832ba8752ee210145d1cbe,d50a3ca5cee64dc29fd0fac0d0f785665597e038,d3ec081fc62524efc96183af0336e1209c604dc4
VULAS,CVE-2009-2625,https://github.com/apache/xerces2-j,apache,xerces2-j,00a1cb9257dd1806467cf7c8a5a95161298b34ed,0bdf77af1d4fd26ec2e630fb6d12e2dfa77bc12b,08e660ca8f34abbf0f42634aed81ee4506c91c78,b00d1f5b765dffbeb5d9cff0b2db41e49cb8b762
VULAS,CVE-2015-0886,https://github.com/djmdjm/jBCrypt,djmdjm,jBCrypt,b129c40bc8c207ecdd0a2f05cbf154b0a67110d4,0c28b698e79b132391be8333107040d774c79995,801c74b37f016fce630830ceefc840e86e6d4acc,c815a533f412c97ea54bde8e6d142c4479f3442a
VULAS,CVE-2018-17197,https://github.com/apache/tika,apache,tika,33d960c24dd9f7e97cd11f18295cfd347cfdb1d4,0c49c851979163334ea05cbebdd11ff87feba62d,4b38d6228f4ba5ee912735dc692275499bbf45f6,12693ea18f1a05894272aa3a9293d41215f63c06
VULAS,CVE-2013-4310,https://github.com/apache/struts,apache,struts,9a3d105c804a5641c659b6233de3c145d55a7f51,0c8366cb792227d484b9ca13e537037dd0cb57dc,3c8f2b1af5759b01688c75e317f734679c8eb967,1775e0e6cf60c36c77e2b3cbc81dcc5499ab26ba
VULAS,CVE-2018-17187,https://github.com/apache/qpid-proton-j,apache,qpid-proton-j,31f5fc97bbf60a73ba913b7dc16851cf7e2a150b,0cb8ca03cec42120dcfc434561592d89a89a805e,a900e2a6a42acba37d7dddb3dc393eb43b090d4e,e44f4e7ed6f1cb4e7f379c2568c62c2f2b7c9bf1
VULAS,CVE-2018-1000865,https://github.com/jenkinsci/groovy-sandbox,jenkinsci,groovy-sandbox,26ffba44156996da347c66a38cc7b056a4d243d3,0cd7ec12b7c56cfa3167d99c5f43147ce05449d3,108900c6d3f9c2ecc8e5bc191bb4c27bf49ef176,62fd9f6bee346d790bd206ba25901876b6161758
VULAS,CVE-2018-14637,https://github.com/keycloak/keycloak,keycloak,keycloak,021e48aea4a5db0f128de7d9281dc37e648f9d09,0fe0b875d63cce3d2855d85d25bb8757bce13eb1,71eed3af067862303648a276b5a800fb1ce6e9cd,9fb9197b53af1275fad2c3930d21b3020e0ce677
VULAS,CVE-2011-1419,https://github.com/apache/tomcat,apache,tomcat,f4cb4b0faaafa941c00c62705aa6573009b6fcd9,0ff4905158b77787a7f3aca55c9dec93456665dc,2382bf5fa06ee2d6e46c0f7651f3220389822d16,60dcf7ca2d5c953200f8dfe6fc13097d8b20b526
VULAS,GOOGLE-GSON-2012-05-5,https://github.com/google/gson,google,gson,94b8032df779a1cd501fa21c22bbda951af91a5c,1103bda23acb1719364e834a4545739ec2f76cd0,9726b4e172370349947fc88dbdb8d6efd17bf8c1,5631132892de1bfbbe61e4fbe527367949c8d050
VULAS,CVE-2016-1000346,https://github.com/bcgit/bc-java,bcgit,bc-java,63c5f15d8a26b66cbff0503e28ac945a6899a85c,1127131c89021612c6eefa26dbe5714c194e7495,fe0054701207e8fe5058dc92f6bc9ec27ddfc040,28fa12b920184dedb7d0da632b6e23b7d1688e24
VULAS,CVE-2013-1879,https://github.com/apache/activemq,apache,activemq,0d58477039f01617c3f1287eb20c118bfa5e0522,148ca81dcd8f14cfe2ff37012fd1aa42518f02dc,7a5abebea8e33e8b585a81b69755a6206bf963e3,27262c84630dbfb48b7662dab68f34a277e5f7a5
VULAS,CVE-2008-2938,https://github.com/apache/tomcat,apache,tomcat,8d79505c2de930251e875b7ebfe8922e28d01f0e,150bc791ac3ba40081425dd1c37a053fbb02b339,5426a056135abccc7651bf24a5187fe72da896e4,cc9dc2a0765b4ec31d1140e205fe6ac5967f53b2
VULAS,CVE-2016-0785,https://github.com/apache/struts,apache,struts,f7364a50dc6a82b51a57dab9b3efd6303e2295b6,15857a69e7baf3675804495a5954cd0756ac8364,04f5813c9055f9d438557e6e7d22460e7aaf062a,1fb695a82b589cdd6e7b5bc2501dfec6b95c906e
VULAS,CVE-2018-1000056,https://github.com/jenkinsci/junit-plugin,jenkinsci,junit-plugin,2c26482bf35ed697f6d1411ff92342ad86a622c8,15f39fc49d9f25bca872badb48e708a8bb815ea7,61d87c7ed86753e824890b971732744384d3eeb3,c611ac1bece87842fd8200444e2a9ef65cfd2c2a
VULAS,CVE-2013-2186,https://github.com/apache/commons-fileupload,apache,commons-fileupload,e685ae49df3ccb864493f51a14ddd884e86e7e03,163a6061fbc077d4b6e4787d26857c2baba495d1,a604cdf327207c9978189970093732537fb56150,613118de2e7662d5ee4f13fc2b870ee03736d96d
VULAS,CVE-2007-0450,https://github.com/apache/tomcat,apache,tomcat,820f6fba24b5b35e5ef41b12bdbbd7eeefc9784c,1735d7f55094c3775c7d94e4f8568336dbe1a738,7ade88b535759f27d8848c54cd5e77c843307d3b,1cdca1e016b6bfa8dd9329fada43742a4711b3db
VULAS,CVE-2017-1000502,https://github.com/jenkinsci/ec2-plugin,jenkinsci,ec2-plugin,fd172822632ddb36ddd16e7e5102e68e8b156215,180f7d0eae6031d67259a5d86d9d7d382f9eb05b,7a3973e1129054029d5f260e6e4df2ddd17dcbaa,1227f790c1049a24094ae503aab2ce5ea89cdf36
VULAS,CVE-2018-14371,https://github.com/eclipse-ee4j/mojarra,eclipse-ee4j,mojarra,6f612e6797ad8d2e6a54d2fcfd15cbb8c75286b1,1b434748d9239f42eae8aa7d37d7a0930c061e24,3d096b082300d4fc461523a184d524a428bc5dce,b94c966fb6899f7e6a21a23c562d71079c056c7c
VULAS,APACHE-AXIS2-5683,https://github.com/apache/axis2-java,tqrg-bot,axis2-java,0959a27a51e844c7381ec1ad8a411861bba09b98,1b560264151217dae8b34b6aa4dfff4f51377656,64dea0dc6164807826216f7808905dcc1bf74f0e,a6f7da2fa66d89b5ad1fd64099cfc94183393cc2
VULAS,CVE-2018-12537,https://github.com/eclipse/vert.x,eclipse,vert.x,513b18b909a144b75ff755414cd0625150149a3d,1bb6445226c39a95e7d07ce3caaf56828e8aab72,b767b03f167a11a8c06f5333fe59eb3b1eabc1d5,2bc83416f13ab8e92849a6e3b0e84a43d2f93929
VULAS,CVE-2007-2450,https://github.com/apache/tomcat,apache,tomcat,85d386f7a336602a3dbb535bed56536470851711,1bc3bcb2848f478fd6674487d6dad507fd5dd686,7c913da5db338f5976f4ba0dd5dee4c661c1daa6,101ac3947aacc8ded56d69f78090418fa77d8dbb
VULAS,CVE-2014-7809,https://github.com/apache/struts,apache,struts,e1025a207ddfa1b8971ec6261ea2c09da2af157f,1f301038a751bf16e525607c3db513db835b2999,530218fd1a5c15a0acb1f031317e31b85d527e44,b15b068b7790ce9311ee87d3a67ce6f3b42debb7
VULAS,CVE-2010-1244,https://github.com/apache/activemq,apache,activemq,e440e903e206cac9832ca2c56592e6aaec844b81,1f464b9412e1b1c08d40c8ffac40edd52731da48,2f1822bf2ce4f73fbed2179475da0173ef420791,5269519536a436fadf7c9950625dd8acb755488d
VULAS,CVE-2015-0899,https://github.com/kawasima/struts1-forever,kawasima,struts1-forever,b6f974288d16d53ab2a5cb6101d32bbddc187cf1,212bb0f7c57617b7b9c44cb1e056bd1e597c8e16,190ba471871443755c6446710d1cfc5f854f7acd,49206d530d5bfb5de0d94a0973718c7031429399
VULAS,CVE-2016-1000345,https://github.com/bcgit/bc-java,bcgit,bc-java,9385b0ebd277724b167fe1d1456e3c112112be1f,21dcb3d9744c83dcf2ff8fcee06dbca7bfa4ef35,ce99bf098fe0d8a7e5a4142ff9b349842a7e3db9,74b2302d95668af490f312ea9ee2e49a37c955e1
VULAS,CVE-2017-17485,https://github.com/FasterXML/jackson-databind,FasterXML,jackson-databind,f031f27a31625d07922bdd090664c69544200a5d,2235894210c75f624a3d0cd60bfb0434a20a18bf,eb5007bd72b71f5886d68793622ffa4623fe42ba,627a74f138fb63f40442b870c00be66ba78b3496
VULAS,CVE-2018-17195,https://github.com/apache/nifi,apache,nifi,c6572f042bf1637f6faaa2b2ffe4a56e297c6d1a,246c090526143943557b15868db6e8fe3fb30cf6,37a0e1b3048b5db067b6485bb437887cb0869888,0a014dcdb13e30084e6378c14f8c8e5568493c33
VULAS,CVE-2018-11786,https://github.com/apache/karaf,apache,karaf,540adc3e5fca1f22a05791366f52fe3308d20a35,24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,2054812a3ce8d7d5ff64c161e6759fcf0580d874,c785104624a99b1f0b1df0194ca298953608218d
VULAS,CVE-2018-1000111,https://github.com/jenkinsci/subversion-plugin,jenkinsci,subversion-plugin,6826814479b2b6b77ab31bf9bab85b01e060da5b,25f6afbb02a5863f363b0a2f664ac717ace743b4,6de48f0eb97c68a4afab1064d631be6fbff5631a,4e6d15a057d51638c0ab18f5bfb2817479e97128
VULAS,CVE-2018-12541,https://github.com/eclipse-vertx/vert.x,eclipse-vertx,vert.x,616a034d59a8fcdb264b4bfcf3ec34bd83175ab0,269a583330695d1418a4f5578f7169350b2e1332,ac1709bf610602746783b4e9a541957cb7680a8f,74910a8724c5a5630f989ff971e117ffb634c03e
VULAS,CVE-2018-1309,https://github.com/apache/nifi,apache,nifi,a3edd34db031d5d5efc83a90e99368a1dfd20a4f,28067a29fd13cdf8e21b440fc65c6dd67872522f,c441f9160dc3e0cc686c7e73109966120666ada6,c98ddca2eb10d4b73ba8a7a7d017983e624ea21b
VULAS,CVE-2018-8034,https://github.com/apache/tomcat,apache,tomcat,43e1c5d08f8eaf25bc5d7e706c4c52688d36b021,2835bb4e030c1c741ed0847bb3b9c3822e4fbc8a,b30fc95f32bb934fe8056a0ded0f96d7d6ac0c89,a6092d771ec50cf9aa434c75455b842f3ac6c628
VULAS,CVE-2018-8016,https://github.com/beobal/cassandra,beobal,cassandra,6b00767427706124e016e4f471c2266899387163,28ee665b3c0c9238b61a871064f024d54cddcc79,dc6e4fe55fea6cdbd56da48d4a7d6ee8c297f6cd,bcfd76081d937b205889b7d197d098ca454ae166
VULAS,CVE-2013-0239,https://github.com/apache/cxf,apache,cxf,d315a7d5259c28e4babd4d5c061eade848958461,295a4e2f9eb3e7e0513980202949ccc424dee2d4,67f5befafa7b9aeb831451dbccd3a7e8993b456d,f0b60da47e8a1430444551daf970c820101f516a
VULAS,CVE-2011-1582,https://github.com/apache/tomcat,apache,tomcat,37b704da7eb200de09979164fe8a6864424c7291,299b26af66793438c323ea6b18462fa44683080f,7eb93de5ad1477fa9f1fac8d5cdcd45fa2006beb,6c255a1501c38187a1260209f3f954bcc5ca7f83
VULAS,CVE-2018-1324,https://github.com/apache/commons-compress,apache,commons-compress,dcb0486fb4cb2b6592c04d6ec2edbd3f690df5f2,2a2f1dc48e22a34ddb72321a4db211da91aa933b,9b852f382500ba4edc778edd2bbb0d54563d4307,b67a14697fcf363bc2d7f18407e51b12ca05c1a9
VULAS,CVE-2018-1000067,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,ccc374a7176d7704941fb494589790b7673efe2e,2d16b459205730d85e51499c2457109b234ca9d9,765af977dc97d8a8c09289d11f72232827991add,696d2259e94347024db6e261894d4f84346b076c
VULAS,CVE-2014-0168,https://github.com/rhuss/jolokia,rhuss,jolokia,ec206b33b9ac139362dab02a3145c90ba0a2827e,2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,94a1ed5f6fa8aa28dc34b84d17e26517b48db788,73afe3498d9945aa8c5e0aec28058714e85b615f
VULAS,ECLIPSE-JETTY-413684,https://github.com/eclipse/jetty.project,eclipse,jetty.project,ab7268e5163ff0788804e6d4eb809ce275dd51b9,2f08ba29487aff6624dbf947b1fbd845cdd33464,fe444b28dd05d7f7c668335a7b68844ffc9047b9,2dd4e9b09e19507927aa252a7bcfb180c4f7de51
VULAS,CVE-2018-1000104,https://github.com/jenkinsci/coverity-plugin,jenkinsci,coverity-plugin,6e3729f9af2595749b9e7354e20510ab50308a90,34b7c2b07014b8e1e708361170146600db172491,04f4f49b36d3a0d82dc4907c2e7caf13c0686242,7e70de515b19af377f6bb6e53a788a567075b3b9
VULAS,CVE-2012-0392,https://github.com/apache/struts,apache,struts,49abe3704e980f1e77429b2b8a07f0e9f0306ce0,34c80dae734e70f13c0e46f9c83602fb71318e58,38b96b11fe043a6892108b28d0758a9f0d4533e8,af3ee0747410ffb64448e933888ff4a15d72fe10
VULAS,CVE-2013-7330,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,0de3e9b14ed75f70279435e78eb9f6a3a1a179df,36342d71e29e0620f803a7470ce96c61761648d8,f64697e27d9c6c168ac277df21a17779fe8c48b9,6fd56a90be6f281b5cf80e8dc77006d447d9aaab
VULAS,CVE-2018-1000009,https://github.com/jenkinsci/checkstyle-plugin,jenkinsci,checkstyle-plugin,2dbd978b8cde6f63c7da8c123b5e6e80193d4fa3,365d6164ebce7b65ae010c71016924ef8b98c1a0,0971590295dcf9c30f764ed9d1a823bd3f6f2d86,1a22790cbfbdbd1dc726661cdfb33790d221e586
VULAS,CVE-2017-15691,https://github.com/apache/uima-uimaj,apache,uima-uimaj,6fb3c8532a28709246c4b74d373aef6bbe871527,39909bf21fd694f4fb792d1de8adc72562ead25e,135b5f0a1688bb7324fc1342e757bce829977669,4af7b86b7856329f480338b0425d08995612a745
VULAS,CVE-2011-4905,https://github.com/apache/activemq,apache,activemq,f260b17488ac00e8b9e1dcf12ff9ee9b2e68f80e,3a71f8e33d0309cb0ca5b5758a8f251da205e757,a17b95182fbeca4b347be881bf9feb468a70defa,b71a9f6a94cf0b5f38824e4707f2b9df32fc70c8
VULAS,CVE-2018-1999036,https://github.com/jenkinsci/ssh-agent-plugin,jenkinsci,ssh-agent-plugin,57a30b0a7498370a0c79f58b6f52b9cb228abfa4,3a8abe1889d25f9a73cdba202cf27212b273de4d,e9fe2f70fb9d0b64a9ff2a0c7ba84f30c6a2f93f,3bc16fd5ecad520345f0c6d7095aed4098c2fd61
VULAS,CVE-2016-8744,https://github.com/apache/brooklyn-server,apache,brooklyn-server,9f8a3aae0714aceeb72dee99bb09f3b1001de92a,3ae4a4d156341a53e54a2fe07192f46b15763d06,5be7dbca3667ed2e45838763f56ad4b8032bb850,7807a3e347806e757be4ecf3c9a2cb9ec7fd2c26
VULAS,CVE-2016-3088,https://github.com/apache/activemq,apache,activemq,4f43a2121264152b09166b8a09403ee0c205233d,3dd86d04e8b90ba309819317d19e7260d414d9e7,0d0131496a805c278373b16771c65caa30419adc,609766f68bf0c3d06351f74cc43582c4109b7417
VULAS,CVE-2018-1000089,https://github.com/jenkinsci/pipeline-build-step-plugin,jenkinsci,pipeline-build-step-plugin,c82f48fb270ec96a3f6a84d6ad61ae214f572fe4,3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3,c999447a5bd528a1d1764da86523314e99b5191e,5ee348adab8efe122533feeb632dbe503b99724f
VULAS,CVE-2013-2193,https://github.com/apache/hbase,apache,hbase,1ec24ec1a72f6101f8f5e50f870a147abcbe4a24,408eb243ad51bbad593d83ad2cfd35cc0e90b38e,15031c5bd52f4c8cc733ffd943b35da452fa0ec4,c2c1af4927b1e1c4443998a92946b05ffafd5937
VULAS,CVE-2018-10862,https://github.com/wildfly/wildfly-core,wildfly,wildfly-core,c9950d0a7f72236fb7ca68aa8f46afbc32081da1,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,7a4957ec1ba4317368ff4698d27cfd9a2af939d2,b20fd0bf12c8d4d51004f14c43364884d38bfac2
VULAS,CVE-2013-5679,https://github.com/ESAPI/esapi-java-legacy,ESAPI,esapi-java-legacy,b03591e53823c3d6a7792b030bb4cbfa6b6916d8,41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f,f4612c5cc64be9f278d1ad25a23a9e3725103a29,bdac0c2a6b8d3179859c32ff70ad931fef3b531c
VULAS,CVE-2016-1000339,https://github.com/bcgit/bc-java,bcgit,bc-java,1127131c89021612c6eefa26dbe5714c194e7495,413b42f4d770456508585c830cfcde95f9b0e93b,0a3bb579e6890eee81ca8b6081e9fea1927dd1fc,5ae0ac5385fbc410f5da05f745bc29ccd3f7577a
VULAS,CVE-2016-2173,https://github.com/spring-projects/spring-amqp,spring-projects,spring-amqp,06689e778e62aa35a7c8dd5552a2f74fefd5747b,4150f107e60cac4a7735fcf7cb4c1889a0cbab6c,fdaf106ac36e682840d2f94bc45634b7860d239d,168975471b0aef898af64c15ff91d7c4f6809a51
VULAS,CVE-2013-7251,https://github.com/micromata/projectforge-webapp,micromata,projectforge-webapp,a9a5fd6844f7620eb8977d009aef94739812f195,422de35e3c3141e418a73bfb39b430d5fd74077e,1786d9e43bd072310942bcdbaae80bc58bad7719,103c4bf291323227701705be2aa8c71b1f5da0d9
VULAS,CVE-2018-1000107,https://github.com/jenkinsci/ownership-plugin,jenkinsci,ownership-plugin,5e83dc828899332f6e2d076ee554ffccea6e5f12,42487df17cd272e504d3cd3e09abb4904f80dba2,a9fd174a715238493ade0a576feb94a183a13537,a5c401f204f82dc3cb721bc044c90a393ec73cc2
VULAS,CVE-2017-1000498,https://github.com/BigBadaboom/androidsvg,BigBadaboom,androidsvg,1c9dcb152130b0b8de59f9df4256fa349c695f25,44e4fbf1d0f6db295df34601972741d4cf706cbd,8a8ef1239c1fd4f77f8c455767b5d6daf882301f,b5f6aeb72a4bf23f125759a4d094f008e047f943
VULAS,CVE-2012-2379,https://github.com/apache/cxf,apache,cxf,577235e62a3358dce8c9f142285858c49c19fbde,4500bf901cb2a7312291b6663045f28a95d2a0c4,3ad0469e149e2accba0c1b6aab5bf71679f33610,a3a936b69e4f07893d05ec75f708144700ff8c95
VULAS,CVE-2018-1000861,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,47f38d714c99e1841fb737ad1005618eb26ed852,f3a2e012774d3957514b4191b35e0015b16f3296,19e3f219d17b478a79f584d0aab0779a12b0a7c8
VULAS,CVE-2015-3208,https://github.com/apache/activemq-artemis,apache,activemq-artemis,879f4a6bb3b15dfc3d00bcde2d982194bd2dadc4,48d9951d879e0c8cbb59d4b64ab59d53ef88310d,16aa7ed6cf2fffd6683cf3aa10d63341919b1d3d,88e1fdc789bc91af1abf09dcc8e67f5c1e68f8b8
VULAS,CVE-2008-1947,https://github.com/apache/tomcat,apache,tomcat,e0200b0d9574b5809f30fb137c4cce9f8a27958e,49c71fc59c1b8f8da77aea9eb53e61db168aebab,1e9eb617c1ff512239d829708c746659d1accc1c,bb67c85870903bf2aa955f89b4f7d8bc742943e4
VULAS,CVE-2018-1000055,https://github.com/jenkinsci/android-lint-plugin,jenkinsci,android-lint-plugin,b558715472a80821cf394aba8ee44ed4359780e8,4a19f962ebde3f705880b0e8148731d8dac9db2d,d8f6cf4261cde7f33cbaad62a935c4d7cdb1dc24,8e88de5c9ec2f2d58bf0965592f6ffed040f0542
VULAS,CVE-2016-6814,https://github.com/apache/groovy,apache,groovy,675a04eab7ea1754502caa365f7d251a9ae97493,4df8b652aa018a5d5d1cda8fba938bf3422db31c,ad208489ddcc7e6b9ce2a4b6303a3ced473310c2,959ec9fe3c7997eb74e2896ac3262b1798e78007
VULAS,CVE-2018-11761,https://github.com/apache/tika,apache,tika,705b79ccb6c0ad0f92a3a185bf7e66cacf899931,4e67928412ad56333d400f3728ecdb59d07d9d63,b688afa01939a1f32775a7e7f0797a8ea466c612,7bd88f6eb2eb6035dd20f54364f8eeac7e2df0fd
VULAS,CVE-2015-6748,https://github.com/jhy/jsoup,jhy,jsoup,3a7f39c507ed2b6809dc3a8bcc0a28ad19aab2f3,4edb78991f8d0bf87dafde5e01ccd8922065c9b2,5edd9aed61290b5c6123a0b498e902cc74783430,f3035cafbbd8830de75f641920f8e5dbf0070f7c
VULAS,CVE-2016-1000343,https://github.com/bcgit/bc-java,bcgit,bc-java,f03bb051b9c22ba66c87e436c6f17e07ac81f442,50a53068c094d6cff37659da33c9b4505becd389,99a087fdfb8f1dcbac3c11c06a46c6914ce2c5d6,b559dd1d39632113a78789928e1e9fe7a514f940
VULAS,CVE-2015-5258,https://github.com/spring-projects/spring-social,spring-projects,spring-social,f04fa5e7b722a569683511fb08e158765bed1aaf,5151e1158e1ed51369e7aba9e8092930d28c31d3,0870acfee4aa5d638f5fabd240cd7d99d9035c74,7dc8b568ebb2cbf6acc6800d39e49b99daf9cd22
VULAS,CVE-2014-3577,https://github.com/apache/httpcomponents-client,apache,httpcomponents-client,8513c0dd3ef4a8ea889a1f7b527f7c52cfa4da5f,51cc67567765d67f878f0dcef61b5ded454d3122,8162b91e3ce044208a05b777c8bef0fe4fbbd196,77ee7287d04f0a538f9f018f42764ef3b0c1de0f
VULAS,CVE-2012-6092,https://github.com/apache/activemq,apache,activemq,65af81e09ecbb38e43b1410b2e1bd9c02926fc88,51eb87a84be88d28383ea48f6e341ffe1203c5ba,48bf68124613aca336ffca3575a59fbec2020ca9,0d01b16e25e6802ef0735cfe15a8e6e8e0ebd421
VULAS,CVE-2018-1999027,https://github.com/jenkinsci/saltstack-plugin,jenkinsci,saltstack-plugin,1775a33860d8eb0e7c5f335ee93153d1cc675a1c,5306bcc438ff989e4b1999a0208fd6854979999b,edab23948c038fdf21686a1b9ba01ba1dd975d2d,d220f4bafe09f1cf1442fd6fe4e9686013237e7e
VULAS,CVE-2018-1000112,https://github.com/jenkinsci/mercurial-plugin,jenkinsci,mercurial-plugin,f6e5f0bff2d8678c0e7cb13d0db031b45c7a0437,54b4f82e80c89d51b12bc64258f6b59e98b0c16a,b687985a653404f77641959d7696f7a65fce53ca,3fd73a48d0c2ff329933f75adbcb0564c09a921b
VULAS,CVE-2014-2062,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,788b7d7a067fad4972fefaaa527141847bfeff55,5548b5220cfd496831b5721124189ff18fbb12a3,c8e5cb93ecf67ee79c62402aba0615b2d9e5e510,ac3b25baec8ce24ec9c60cdeb0f097047592706c
VULAS,CVE-2016-8738,https://github.com/apache/struts,apache,struts,a245226b7f1fa2a2cd94508b132f0220989c1e5b,554b9dddb0fbd1e581ef577dd62a7c22955ad0f6,dbde75221e7b0445bf9006559cc9b128f810311c,5c8bb4538f3a2fa493348bc4e61c897353b8f3a9
VULAS,CVE-2017-1000391,https://github.com/jenkinsci/jenkins,jenkinsci,jenkins,ea981a029cb985b71f3a0dc0f9ce3b3e3e6c001b,566a8ddb885f0bef9bc848e60455c0aabbf0c1d3,f250ead3b58dcbfa42e788bf71d6019627eb2950,749ea54f936952b0eafd2db5592a4221a4aafb92
VULAS,CVE-2018-12542,https://github.com/vert-x3/vertx-web,vert-x3,vertx-web,3fcb0036dc11f22ea232f61cfff31b29a6b6eca4,57a65dce6f4c5aa5e3ce7288685e7f3447eb8f3b,67e2ab92637215964f47372f7fc90a5f96f77cc1,39ea08ba374764ae14669919419b71431330d938
VULAS,CVE-2013-4316,https://github.com/apache/struts,apache,struts,52feec5b14009e2cf46edd6185e7be48bbb26e41,58947c3f85ae641c1a476316a2888e53605948d1,d862d5b96def2b571e26bc8b2ccfbd69cdae3681,110d63fed07f5383504fa74021c7e8958baafad5
