Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p,Language,Score
SECBENCH,,https://github.com/nextcloud/server,cfd0140e2faa250e6e90cbeb4ec2ca4dcceed2f4,,,2012,nextcloud,server,4/16/12 10:59,fix 2 potential xss problems,3c182bdb351cd0f7938c9f9f022b44b4e530664d,php,
SECBENCH,,https://github.com/owncloud/core,cfe219fbb9f2f734b063041ae420400044f90000,,,2012,owncloud,core,6/9/12 13:07,fix potential xss in multiselect,344299a074e135140262d051531f723be69c786f,js,
SECBENCH,CVE-2011-3356,https://github.com/mantisbt/mantisbt,d00745f5e267eba4ca34286d125de685bc3a8034,CWE-79,MEDIUM,2011,mantisbt,mantisbt,8/29/11 17:55,"Fix issue introduced previously whereby php_Self is now used unchecked.

introduced previously by john attempting to fix symlinks. Since we now use php 5.2, we can make use of filter_var.

This is a simpler version of what we were trying to do previously aka http://git.mantisforge.org/w/mantisbt.git?a=commitdiff;h=5ac1fdf32717d0c82cca7e7660dd4fd316a6a1b8

Depending on server/mantis config this can lead to XSS issues

David: Backported from master branch and removed unreachable code branch.

Signed-off-by: David Hicks <d@hx.id.au>",6ede60d3db9e202044f135001589cce941ff6f0f,php,4.3
SECBENCH,,https://github.com/nextcloud/server,d01b78a4b486860ab7110677e9969a37ee2a832f,xss,,2012,nextcloud,server,3/31/12 22:55,prevent an possible xss exploit,4e327295c65b25fc5d6ceec5a8242eecf57b94e2,php,
SECBENCH,CVE-2013-1445,https://github.com/dlitz/pycrypto,d044a478332682c253c379db87d444b056e4ab37,CWE-310,MEDIUM,2013,dlitz,pycrypto,10/20/13 20:28,"Merge tag 'v2.6.1' (fix CVE-2013-1445)

This is the PyCrypto 2.6.1 release.

Dwayne Litzenberger (4):
      Random: Make Crypto.Random.atfork() set last_reseed=None (CVE-2013-1445)
      Fortuna: Add comments for reseed_interval and min_pool_size to FortunaAccumulator
      Update the ChangeLog
      Release v2.6.1",f9a0fc77e1c8847c1a17503e5a1b86a409b8cb2d,py,4.3
SECBENCH,,https://github.com/PrestaShop/PrestaShop,d10cef87f99c60f6213f336220efc49f3821bcbc,,,2011,PrestaShop,PrestaShop,12/19/11 17:47,// Fix xss,ab2af6ff20716afccb4e828c9c151b56d2d3f6eb,tpl,
SECBENCH,,https://github.com/mozilla/kuma,d186dd1e20a5d0f1b7d295d410485bcfb7807ea4,,,2016,mozilla,kuma,5/19/16 13:42,"bug 1272791 - Encode attachment data for JS

Data about attachments are assigned to a JavaScript variable so that
they are available to CKEditor. The JSON encoder does not escape
characters for this context, allowing user-entered data to be injected
into the page in an unsafe way, allowing XSS attacks. This code switches
to explicit escaping of strings using escapejs, removing the XSS vector.

r=jgmize",e43ed532e9623eeea4a492c7477c76acf8a2f995,py,
SECBENCH,,https://github.com/owncloud/core,d18bd17eb7d13010e3daef5351d7f7ec64480fd7,,,2013,owncloud,core,7/10/13 22:00,#NAME?,d134ba9a82a904ba317d4a6d9a75e46ab9249ddc,js,
SECBENCH,,https://github.com/nextcloud/server,d19de49606d45046f9d7755b180e5850bceccd19,,,2013,nextcloud,server,1/29/13 21:32,prevent xss,56c6e6a334caf690184c84bae290ea596f53c3de,php,
SECBENCH,,https://github.com/splitbrain/dokuwiki,d1ed0b61f4795d01c2d9675949d2aad4568bc0c7,xss,,2006,splitbrain,dokuwiki,10/18/06 12:49,"better check for images in fetch.php

This patch is an enhancement to yesterday's changes. The ability to download
external content could be used for XSS attacks, when faking the sent MIME
type. This patch adds a check on the received data for valid images.

darcs-hash:20061018124942-7ad00-4e8bca7d3877e6a10c348b5d45499cf8adf8b087.gz",894a80cc56d188b10cc78bb4c088bea731f991a2,php,
SECBENCH,,https://github.com/curl/curl,d20def20462e7eed5cb8a078c9e09599307346d3,ml,,2013,curl,curl,8/8/13 14:26,"global dns cache: fix memory leak

The take down of the global dns cache didn't take CURLOPT_RESOLVE names
into account.",d2b36e466afd69b6e2b202aca21db3bd2e48b190,c,
SECBENCH,CVE-2016-10168,https://github.com/php/php-src,d2274b01cbbadf5516b3ea87ad76fbae18834007,CWE-190,MEDIUM,2016,php,php-src,12/17/16 16:06,"Fix #73869: Signed Integer Overflow gd_io.c

GD2 stores the number of horizontal and vertical chunks as words (i.e. 2
byte unsigned). These values are multiplied and assigned to an int when
reading the image, what can cause integer overflows. We have to avoid
that, and also make sure that either chunk count is actually greater
than zero. If illegal chunk counts are detected, we bail out from
reading the image.

(cherry picked from commit 5b5d9db3988b829e0b121b74bb3947f01c2796a1)",f1b2afc9d9e77edf41804f5dfc4e2069d8a12975,c,6.8
SECBENCH,,https://github.com/WordPress/WordPress,d3100d05cb6e4a3183117ccc901d6119cb0236cc,,,2004,WordPress,WordPress,5/18/04 15:24,"switching to htmlspecialchars fixes category description problem with double-bytes encodings ( http://wordpress.org/support/6/5555 )


git-svn-id: http://svn.automattic.com/wordpress/trunk@1306 1a063a9b-81f0-0310-95a4-ce76da25c4cd",91d7e604f2591371481831434823e6d44d5f830d,php,
SECBENCH,,https://github.com/MISP/MISP,d319860268e1d31dee0b8d590cde746aca71ae78,,,2012,MISP,MISP,5/31/12 6:47,fixes security issue (overwrite existing event),8505396b2519031f6c413586ccb14ab81bf69a38,php,
SECBENCH,CVE-2014-8958,https://github.com/phpmyadmin/phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4,CWE-79,MEDIUM,2014,phpmyadmin,phpmyadmin,11/20/14 0:56,"bug #4578 [security] XSS vulnerability in table print view

Signed-off-by: Madhura Jayaratne <madhura.cj@gmail.com>",b99b6b6672ff2419f05b05740c80c7a23c1da994,php,4.3
SECBENCH,CVE-2011-3646,https://github.com/phpmyadmin/phpmyadmin,d35cba980893aa6e6455fd6e6f14f3e3f1204c52,CWE-20,MEDIUM,2011,phpmyadmin,phpmyadmin,10/3/11 18:38,"Fixed local path disclosure vulnerability, see PMASA-2011-15",2ff7b4cc93eb88325b2ac2930b966208642c1111,php,5
SECBENCH,CVE-2015-1787,https://github.com/openssl/openssl,d3cc5e610d1719a35cda52c9152134b490a8c944,CWE-20,LOW,2015,openssl,openssl,3/10/15 16:38,"Fix DHE Null CKE vulnerability

If client auth is used then a server can seg fault in the event of a DHE
cipher being used and a zero length ClientKeyExchange message being sent
by the client. This could be exploited in a DoS attack.

CVE-2015-1787

Reviewed-by: Richard Levitte <levitte@openssl.org>",34e3edbf3a10953cb407288101fd56a629af22f9,c,2.6
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a,,,2013,phpmyadmin,phpmyadmin,4/20/13 11:07,Security: remove dots in template to avoid a remote code execution vulnerability,ffa720d90a79c1f33cf4c5a33403d09a67b42a66,php,
SECBENCH,,https://github.com/antlr/antlr4,d4f2abc5e3def63190c7ab124c5a70dba9e70661,,,2013,antlr,antlr4,8/31/13 20:01,resource leak fix from Coverity Scan,9c186c8d5299e1dcbc8e0c486c3e07c4ab6af0a1,java,
SECBENCH,,https://github.com/magicalpanda/MagicalRecord,d56b7ecd5fd9fe4fd1e2efbae616cda4562a7a01,,,2010,magicalpanda,MagicalRecord,9/25/10 20:48,"Fix memory leak, add check for previous import",0a735fc70682aea0338aca73d874b1a8cefc217a,m,
SECBENCH,,https://github.com/cakephp/cakephp,d5bde3fe7a5a66044d4778ccffed0254e2fc87d8,,,2010,cakephp,cakephp,9/9/10 2:05,Adding a call to session_destroy() to remove the session data. This fixes the issue where data would not be totally destroyed. Fixes #1089,aad72871a09b8b1bf750cde84d42e6a4f4fd7d2e,php,
SECBENCH,,https://github.com/rubinius/rubinius,d66250e74e26d0b46e0330034b4967ce6e18fe70,,,2007,rubinius,rubinius,7/10/07 19:26,"Fixed a memory leak in the parser related to block handling.

The patch looks scary, but the parser still handles core and CI specs
correctly.",1262f24460463628c7cc4e275b7c814048937b57,c,
SECBENCH,CVE-2015-7501,https://github.com/naver/pinpoint,d68184cf5c29ffbe76b1fa2b1bce30ec18e85b87,CWE-502,HIGH,2016,naver,pinpoint,3/5/16 20:01,"Upgrade Apache Commons Collections to v3.2.2

Version 3.2.1 has a CVSS 10.0 vulnerability. That's the worst kind of
vulnerability that exists. By merely existing on the classpath, this
library causes the Java serialization parser for the entire JVM process
to go from being a state machine to a turing machine. A turing machine
with an exec() function!

https://commons.apache.org/proper/commons-collections/security-reports.html
http://foxglovesecurity.com/2015/11/06/what-do-weblogic-websphere-jboss-jenkins-opennms-and-your-application-have-in-common-this-vulnerability/",a3911e078b58ed029c7944a5e65e1daa050fa2e0,xml,10
SECBENCH,,https://github.com/owncloud/core,d71c4db10aad0b1684087c745dcd10560351efb2,,,2012,owncloud,core,6/5/12 8:46,xss vulnerability fixed,564b0358f91df832afdf3a0fd27eaa349508c964,php,
SECBENCH,,https://github.com/php/php-src,d735957cb5f8fee8d13ae68cf75300306c84374f,,,2015,php,php-src,8/23/15 20:46,Fix bug ##70284 (Use after free vulnerability in unserialize() with GMP),272cccd1759a358eb9a66e3fb10bcad373acb06e,c,
SECBENCH,,https://github.com/Codiad/Codiad,d76cf0f8627126b2f68f0d78e60d6edc58bac2ee,,,2015,Codiad,Codiad,5/5/15 17:07,"Merge pull request #811 from evertton/command-injection

Fixes command injection in filemanager/download.php",7b01d10681845cdf36e9b7641f91debe75c44eb2,php,
SECBENCH,,https://github.com/php/php-src,d82d68742c69fc20a5180a2dbcca4cac52435931,,,2015,php,php-src,4/12/15 8:30,Fix bug #69337 (php_stream_url_wrap_http_ex() type-confusion vulnerability),1defbb25ed69e7a1a90e2bcb2ee3b9190ea06577,c,
SECBENCH,CVE-2012-3465,https://github.com/josh/rails,d8cf713afabbd0c3cf8d6674b2d1a7f7c2a0e98c,CWE-79,MEDIUM,2012,josh,rails,8/8/12 21:33,"Do not mark strip_tags result as html_safe

Thanks to Marek Labos & Nethemba

CVE-2012-3465",c63d17c2be04882cc0c7aed5cf2b5ba2f1ef313d,rb,4.3
SECBENCH,,https://github.com/BradLarson/GPUImage,d8f8a98fd4c291add6e577857ccb5079934530a4,,,2012,BradLarson,GPUImage,4/24/12 20:51,Fixed errors being dumped to the console when a recording is finished. Patched some memory leaks.,a65f6629db953ecb11dfbb8ea6927d156c3338f8,m,
SECBENCH,CVE-2013-0155,https://github.com/josh/rails,d99e8c9e1618f509bb35f052d4bd0d1848bce771,CWE-264,MEDIUM,2013,josh,rails,1/4/13 20:02,"* Strip nils from collections on JSON and XML posts. [CVE-2013-0155] * dealing with empty hashes. Thanks Damien Mathieu

Conflicts:
	actionpack/CHANGELOG.md
	actionpack/lib/action_dispatch/http/request.rb
	actionpack/lib/action_dispatch/middleware/params_parser.rb
	activerecord/CHANGELOG.md
	activerecord/lib/active_record/relation/predicate_builder.rb
	activerecord/test/cases/relation/where_test.rb",efbb041fb0146d5f633c2e645217f3a734539f11,rb,6.4
SECBENCH,,https://github.com/mantisbt/mantisbt,d9db796f8973696bb606dc03ce42857f6d160d78,,,2010,mantisbt,mantisbt,4/22/10 8:02,"Issue #11824: Implement X-Frame-Options clickjacking protection

The X-Frame-Options header can help prevent clickjacking attacks against
MantisBT installations by preventing MantisBT from being loaded inside
an iframe.

Currently the following browsers support X-Frame-Options:
* IE8+
* Opera 10.50+
* Safari 4+
* Chrome 4.1.249.1042+
* Firefox with NoScript",e4902b6589ee0147844d1b2288da0ab271d34b71,php,
SECBENCH,,https://github.com/splitbrain/dokuwiki,d9e0d8dc6f6c9b9f18ce2e33041ae4fc23f77a4e,,,2010,splitbrain,dokuwiki,10/31/10 13:25,Fix XSS vulnerability FS#2085,41c27d5a7c577979cacd974b3763904192487637,php,
SECBENCH,,https://github.com/frappe/erpnext,da79740cdfe4dd73e5ef3840ba45ad2c8df2cb78,injec,,2015,frappe,erpnext,11/17/15 12:57,[fix] injection,3667da1053aed4ac6f8464f3cd91d399ccbaa472,py,
SECBENCH,,https://github.com/Codiad/Codiad,dad3f56b0c5ccf02370fd4d9885b3ac4ace7504a,,,2015,Codiad,Codiad,5/5/15 16:54,Fixes command injection in filemanager/download.php,7b01d10681845cdf36e9b7641f91debe75c44eb2,php,
SECBENCH,,https://github.com/kanboard/kanboard,db88a00d48d1dce48b8700e460c06ff7fb344f0a,,,2015,kanboard,kanboard,8/1/15 16:14,Add bruteforce protection,db69d5c429cf747e72c4ded26f3821e7f688bc13,php,
SECBENCH,CVE-2013-1856,https://github.com/josh/rails,db8b636e50ee8a138f48117e8e8ad057cc7527a4,CWE-20,MEDIUM,2013,josh,rails,2/8/13 2:48,JDOM XXE Protection [CVE-2013-1856],8be6913990c30f63618173da722148892348dcc9,rb,5.8
SECBENCH,,https://github.com/openstack/nova,dc8de426066969a3f0624fdc2a7b29371a2d55bf,,,2014,openstack,nova,1/28/14 21:38,"Persist image format to a file, to prevent attacks based on changing it

The attack is based on creating a raw image that looks like a qcow2
image, and taking advantage of the code that used 'qemu-img info' to
autodetect the image format.

Now we store the image format to a 'disk.info' file, for Qcow2 and Raw
images, and only autodetect for images that have never been written to
that file.

SecurityImpact

Co-authored-by: Nikola Dipanov <ndipanov@redhat.com>
Closes-bug: #1221190
Change-Id: I2016efdb3f49a44ec4d677ac596eacc97871f30a",e064d6d9f4bf7453a373a082f9bacebc60e201c3,py,
SECBENCH,,https://github.com/zxing/zxing,dc8f256848b4863dc633cfab0929927ef06d549d,,,2010,zxing,zxing,5/29/10 11:31,"[iphone] Memory leak fixed. Widget does not crash anymore after a few seconds. No more memory warning either

git-svn-id: https://zxing.googlecode.com/svn/trunk@1396 59b500cc-1b3d-0410-9834-0bbf25fbcc57",a86b0e7cf3fec99c1a446c4978e0cf607e225b50,m,
SECBENCH,,https://github.com/php/php-src,dcf67c4433bfe4177595be7c5ae68ae4c308e835,sf,,2002,php,php-src,6/12/02 8:18,"This option enables administrators to make their users invulnerable to
attacks which involve passing session ids in URLs.",e64b5c704543df0e9d1925cf52622b1dd686410e,c,
SECBENCH,,https://github.com/joomla/joomla-cms,de79fbb8d15c30e2433a4303c7e93d3687980ccd,,,2006,joomla,joomla-cms,8/14/06 1:23,"Fixed possible injection attack thru saveOrder functions

git-svn-id: http://joomlacode.org/svn/joomla/development/trunk@4508 6f6e1ebd-4c2b-0410-823f-f34bde69bce9",dfc894ae15316599f170587818b82febab3856bc,php,
SECBENCH,CVE-2015-8629,https://github.com/krb5/krb5,df17a1224a3406f57477bcd372c61e04c0e5a5bb,CWE-200,LOW,2015,krb5,krb5,1/8/16 17:45,"Verify decoded kadmin C strings [CVE-2015-8629]

In xdr_nullstring(), check that the decoded string is terminated with
a zero byte and does not contain any internal zero bytes.

CVE-2015-8629:

In all versions of MIT krb5, an authenticated attacker can cause
kadmind to read beyond the end of allocated memory by sending a string
without a terminating zero byte.  Information leakage may be possible
for an attacker with permission to modify the database.

    CVSSv2 Vector: AV:N/AC:H/Au:S/C:P/I:N/A:N/E:POC/RL:OF/RC:C

ticket: 8341 (new)
target_version: 1.14-next
target_version: 1.13-next
tags: pullup",c546a30c7c9299a419f757768a3349bde09c9cd4,c,2.1
SECBENCH,,https://github.com/cakephp/cakephp,df5c02aa8fe8220e432fe72a3bff1e09a2239f85,,,2007,cakephp,cakephp,5/21/07 3:29,"Adding fix for #2612, Fixes AuthComponent::identify SQL injection, and also removes ability to pass the -! in the posted data

git-svn-id: https://svn.cakephp.org/repo/branches/1.2.x.x@5139 3807eeeb-6ff5-0310-8944-8be069107fe0",12aea2c0f74f7d74e9dd0d25433992fd14ae28ca,php,
SECBENCH,,https://github.com/rs/SDWebImage,dfa03af19f38c74160fc9d5abbcf2d20d1de1f18,,,2012,rs,SDWebImage,3/22/12 10:40,Fix a mem leak in SDWebImageDownloader (fix #83),a8d5b3ec72a94fa9a9e632dbdbf8463e8bec923d,m,
SECBENCH,CVE-2013-1857,https://github.com/josh/rails,e115ace02a88290d2fc707b4979f23728c300950,CWE-79,MEDIUM,2013,josh,rails,3/15/13 22:04,fix protocol checking in sanitization [CVE-2013-1857],db8b636e50ee8a138f48117e8e8ad057cc7527a4,rb,4.3
SECBENCH,,https://github.com/realm/realm-cocoa,e20ecff78ffe34cbfb5d6fcfcf334deef82803d3,,,2013,realm,realm-cocoa,10/8/13 14:45,"Fix for memory leakage when typed tables are created in a group.

Dependency: Pull request #209 in core library.",d24a6b33ee7048dca2e6cd94ac3ed4a2904644d7,mm,
SECBENCH,CVE-2016-6304,https://github.com/openssl/openssl,e408c09bbf7c3057bda4b8d20bec1b3a7771c15b,CWE-399,HIGH,2016,openssl,openssl,9/9/16 9:08,"Fix OCSP Status Request extension unbounded memory growth

A malicious client can send an excessively large OCSP Status Request
extension. If that client continually requests renegotiation,
sending a large OCSP Status Request extension each time, then there will
be unbounded memory growth on the server. This will eventually lead to a
Denial Of Service attack through memory exhaustion. Servers with a
default configuration are vulnerable even if they do not support OCSP.
Builds using the ""no-ocsp"" build time option are not affected.

I have also checked other extensions to see if they suffer from a similar
problem but I could not find any other issues.

CVE-2016-6304

Issue reported by Shi Lei.

Reviewed-by: Rich Salz <rsalz@openssl.org>",a449b47c7d8e20efc8cc524ed695a060b11ef889,c,7.8
SECBENCH,,https://github.com/php/php-src,e41f600365fe9f27727a62a850a4d55416ae856f,,,2015,php,php-src,7/7/15 13:25,Fixed bug #69970 (Use-after-free vulnerability in spl_recursive_it_move_forward_ex()),c22da81b71abe8c41a94fdea4e95a2bca8ec926d,c,
SECBENCH,CVE-2010-4335,https://github.com/cakephp/cakephp,e431e86aa4301ced4273dc7919b59362cbb353cb,CWE-20,HIGH,2010,cakephp,cakephp,11/8/10 1:53,"Fixing issue found by Felix Wilhelm(flxm) where users could send potentially dangerous or corrupted serialized objects to SecurityComponent, potentially allowing manipulation of file map caches.  Test case added.",eb76ab95f23ba9daa2b97b365f63a783a7d302cc,php,7.5
SECBENCH,CVE-2013-4263,https://github.com/FFmpeg/FFmpeg,e43a0a232dbf6d3c161823c2e07c52e76227a1bc,CWE-119,HIGH,2013,FFmpeg,FFmpeg,8/3/13 16:54,"avfilter: fix plane validity checks

Fixes out of array accesses

Signed-off-by: Michael Niedermayer <michaelni@gmx.at>",bc4e7985628134496104e32f37f811aab4f68c55,c,7.5
SECBENCH,,https://github.com/Graylog2/graylog2-server,e572b56aa6c45a4a3f1d26fbed9e11dcbe3b58cc,xss,,2012,Graylog2,graylog2-server,8/9/12 0:25,"refactor api_auth_only to ignore_session_on_json

we do this whole song and dance so that xss + json Array constructor overloading can't be used
to illicitly obtain precious log messages",f1ab40d91f12dc9b1a50d633a21c5cd67c7aca36,rb,
