Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p,Language,Score,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
SECBENCH,CVE-2013-0249,https://github.com/curl/curl,f206d6c055d1008f0edb6d5d5920f0f300b9983a,CWE-119,HIGH,2013,curl,curl,1/30/13 22:22,"Curl_sasl_create_digest_md5_message: fix buffer overflow

When negotiating SASL DIGEST-MD5 authentication, the function
Curl_sasl_create_digest_md5_message() uses the data provided from the
server without doing the proper length checks and that data is then
appended to a local fixed-size buffer on the stack.

This vulnerability can be exploited by someone who is in control of a
server that a libcurl based program is accessing with POP3, SMTP or
IMAP. For applications that accept user provided URLs, it is also
thinkable that a malicious user would feed an application with a URL to
a server hosting code targetting this flaw.

Bug: http://curl.haxx.se/docs/adv_20130206.html",add37cc49f241212bc29d19f9f80700458df6794,c,7.5,-55479.40782,-55520.99068,41.58285831,-185867.4603,-185927.5169,60.05663365,-427182.6738,-427219.4754,36.80152672,-15815.03571,-15804.03571,-11,-57258.16852,-57590.12427,331.9557499,-1733.251793,-1763.660746,30.4089532,1186.25,1197.25,-11,60056.26194,60066.65622,-10.39428034,0,0,0,0,0,0,71820,71831,-11
SECBENCH,CVE-2017-7620,https://github.com/mantisbt/mantisbt,f21b56fa9060dbae9438b0d0dfb21dff090c1dd2,CWE-352,MEDIUM,2017,mantisbt,mantisbt,5/13/17 22:45,"Add form security token to permalink_page.php

John Page aka hyp3rlinx / ApparitionSec http://hyp3rlinx.altervista.org
reported a CSRF vulnerability in permalink_page.php, allowing an
attacker to inject arbitrary links (CVE-2017-7620).

The security token prevents such injection.

Fixes #22702",2d541e9897d7629762fbc43f1bf42463458da033,php,4.3,-49369.70689,-49351.9006,-17.80629076,-133890.1107,-133285.9864,-604.1243142,-225875.9359,-225863.0412,-12.89474902,-3505.321429,-3554.142857,48.82142857,-4739.054319,-4739.504769,0.45045045,-119348.1156,-119336.727,-11.3885497,-121518.1974,-121645.9079,127.7105263,56917.66648,56785.30418,132.3623,0,0,0,0,0,0,58262,58121,141
SECBENCH,,https://github.com/openstack/nova,f21d8510bb3f55b2b76aab251b0427dbfa69c5d9,,,2010,openstack,nova,9/7/10 12:34,Add a clean-traffic filterref to the libvirt templates to prevent spoofing and snooping attacks from the guests.,937e8fae0237aed835ab2a55b4d4f0885a04f1d5,template,,3245.542327,3245.542327,0,2116.722244,2116.722244,0,4455.742771,4455.742771,0,5156.285714,5156.285714,0,-2091.297032,-2091.297032,0,5208.553376,5208.553376,0,7568,7568,0,6433.416191,6433.416191,0,0,0,0,0,0,0,3608,3608,0
SECBENCH,,https://github.com/splitbrain/dokuwiki,f23f95941a400702f525923973f3612df6da82cb,CWE-79,,2015,splitbrain,dokuwiki,3/18/15 21:16,"SECURITY escape user properties in user manager #1081

The user properties (login, real name, etc) where not properly escaped
in the user manager's edit form. This allowed a XSS attack on the
superuser by registered users.

Thanks to Filippo Cavallarin from www.segment.technology for discovering
this bug.",6abea1c0be56a2cb5575c8921c3e6661ed565697,php,,-36324.60117,-36324.18432,-0.416847523,-518995.4508,-518995.6977,0.246830723,-121921.8514,-121922.8514,1,-95941.25,-95942.25,1,82229.72867,82240.10254,-10.37387387,47407.75999,47406.75999,1,-38410.69737,-38411.69737,1,137733.7493,137732.7907,0.958567924,0,0,0,0,0,0,144652,144651,1
SECBENCH,,https://github.com/jersey/jersey,f2460a046b8d94f1140d6444a8dca494360310b4,CWE-402,,2104,jersey,jersey,2/8/14 2:05,"Fixed JERSEY-2297.

- Entity provider lookup/caching modified to avoid caching excessive amounts of data when media types with many unique parameters are used (e.g. multipart boundaries).
- Also updated wrong copyright header in CdiComponentProvider (caused by recently merged pull request) and as part of this change also fixed the potential JNDI initial context resource leaks.

Change-Id: Ide743d7a787de9b7e7be33a7c32c6a3a87a642c9
Signed-off-by: Marek Potociar <marek.potociar@oracle.com>",b825ebd4f2e2670049f94d3aeecb364c92cfdf19,java,,6303.767073,6334.507603,-30.74052996,7461.712476,7480.101078,-18.38860245,5458.135508,5692.572704,-234.4371964,16746.78571,16732.78571,14,-8987.99735,-8913.555909,-74.44144144,-7848.97189,-7864.97189,16,-71065.81579,-71028.65789,-37.15789474,48975.82206,48964.80223,11.01983546,0,0,0,0,0,0,72298,72282,16
SECBENCH,CVE-2013-7023,https://github.com/FFmpeg/FFmpeg,f31011e9abfb2ae75bb32bc44e2c34194c8dc40a,CWE-119,MEDIUM,2013,FFmpeg,FFmpeg,9/26/13 19:03,"avcodec/parser: reset indexes on realloc failure

Fixes Ticket2982

Signed-off-by: Michael Niedermayer <michaelni@gmx.at>",5dc6c0ea9ee7836df039c71259c7e538d7058243,c,6.8,6445.762363,6445.762363,0,-451837.8684,-451837.8684,0,26227.19019,26227.19019,0,51199.35714,51199.35714,0,90193,90193,0,90202,90202,0,90240,90240,0,84527.94472,84527.94472,0,0,0,0,0,0,0,83706,83706,0
SECBENCH,LMS-532,https://github.com/edx/edx-platform,f351b05031dfeda252518ea66f6e007884aa433d,CWE-74,,2013,edx,edx-platform,12/3/13 19:53,"Fixing email link injection bug

Several templates used a variable set by the user (the request host header).  This led to a vulnerability where an attacker could inject their domain name into these templates (i.e., activation emails).  This patch fixes this vulnerability.

LMS-532",9e8a24bfc0efc218da55ccbb3a92d9d95243cc45,py,,9742.806852,9738.032477,4.774374783,-52407.10079,-52412.10079,5,-53977.5994,-53982.5994,5,-36429.57143,-36436.57143,7,-48405.239,-48410.239,5,75512.30976,75505.30976,7,69876.27632,69869.27632,7,64421.99307,64417.24932,4.743747833,0,0,0,0,0,0,78837,78830,7
SECBENCH,,https://github.com/WordPress/WordPress,f359dab72ea6c3666ba5df592d1efbb0afb5b13d,,,2007,WordPress,WordPress,8/1/07 20:58,"More upload escaping.  Props Brian Layman.  fixes #4689 for trunk

git-svn-id: http://svn.automattic.com/wordpress/trunk@5837 1a063a9b-81f0-0310-95a4-ce76da25c4cd",f52618027882684bff690b9428e4d3077075a900,php,,-24675.17668,-24675.17668,0,-73152.26413,-73152.26413,0,-132217.2639,-132217.2639,0,7148.75,7148.75,0,-895.963699,-895.963699,0,-59321.62826,-59321.62826,0,-71397.89474,-71397.89474,0,41674.49793,41674.49793,0,0,0,0,0,0,0,41410,41410,0
SECBENCH,CVE-2013-0197,https://github.com/mantisbt/mantisbt,f5ac454eb63fde102347a021a2af0c535033d572,CWE-79,MEDIUM,2013,mantisbt,mantisbt,1/18/13 10:43,"Fix #15373: match_type XSS vulnerability

Jakub Galczyk discovered[1] a cross site scripting (XSS)
vulnerability in MantisBT 1.2.12 and earlier versions that allows a
malicious person to trick the browser of a target user into executing
arbitrary JavaScript via the URL: search.php?match_type=""><script...

This vulnerability is particularly wide reaching due to search.php being
usable by anonymous users on public facing installations of MantisBT (no
user account required).

The value of the ""match_type"" filter parameter is now correctly
sanitised prior to use in the HTML output displaying the current filter
settings.

[1] http://hauntit.blogspot.de/2013/01/en-mantis-bug-tracker-1212-persistent.html",8414dc7a5e025958d44deb5f9a072e3caa0be381,php,4.3,-93727.79346,-93727.79346,0,-220464.1858,-220464.1858,0,-377637.9102,-377637.9102,0,-175293.4643,-175293.4643,0,-184683.6635,-184683.6635,0,-94048.25195,-94048.25195,0,-94168.93421,-94168.93421,0,99592.47538,99592.47538,0,0,0,0,0,0,0,109426,109426,0
SECBENCH,CVE-2016-2179,https://github.com/openssl/openssl,f5c7f5dfbaf0d2f7d946d0fe86f08e6bcb36ed0d,CWE-399,MEDIUM,2016,openssl,openssl,6/30/16 12:17,"Fix DTLS buffered message DoS attack

DTLS can handle out of order record delivery. Additionally since
handshake messages can be bigger than will fit into a single packet, the
messages can be fragmented across multiple records (as with normal TLS).
That means that the messages can arrive mixed up, and we have to
reassemble them. We keep a queue of buffered messages that are ""from the
future"", i.e. messages we're not ready to deal with yet but have arrived
early. The messages held there may not be full yet - they could be one
or more fragments that are still in the process of being reassembled.

The code assumes that we will eventually complete the reassembly and
when that occurs the complete message is removed from the queue at the
point that we need to use it.

However, DTLS is also tolerant of packet loss. To get around that DTLS
messages can be retransmitted. If we receive a full (non-fragmented)
message from the peer after previously having received a fragment of
that message, then we ignore the message in the queue and just use the
non-fragmented version. At that point the queued message will never get
removed.

Additionally the peer could send ""future"" messages that we never get to
in order to complete the handshake. Each message has a sequence number
(starting from 0). We will accept a message fragment for the current
message sequence number, or for any sequence up to 10 into the future.
However if the Finished message has a sequence number of 2, anything
greater than that in the queue is just left there.

So, in those two ways we can end up with ""orphaned"" data in the queue
that will never get removed - except when the connection is closed. At
that point all the queues are flushed.

An attacker could seek to exploit this by filling up the queues with
lots of large messages that are never going to be used in order to
attempt a DoS by memory exhaustion.

I will assume that we are only concerned with servers here. It does not
seem reasonable to be concerned about a memory exhaustion attack on a
client. They are unlikely to process enough connections for this to be
an issue.

A ""long"" handshake with many messages might be 5 messages long (in the
incoming direction), e.g. ClientHello, Certificate, ClientKeyExchange,
CertificateVerify, Finished. So this would be message sequence numbers 0
to 4. Additionally we can buffer up to 10 messages in the future.
Therefore the maximum number of messages that an attacker could send
that could get orphaned would typically be 15.

The maximum size that a DTLS message is allowed to be is defined by
max_cert_list, which by default is 100k. Therefore the maximum amount of
""orphaned"" memory per connection is 1500k.

Message sequence numbers get reset after the Finished message, so
renegotiation will not extend the maximum number of messages that can be
orphaned per connection.

As noted above, the queues do get cleared when the connection is closed.
Therefore in order to mount an effective attack, an attacker would have
to open many simultaneous connections.

Issue reported by Quan Luo.

CVE-2016-2179

Reviewed-by: Richard Levitte <levitte@openssl.org>",5dfd03812c54ca72d5e4f3d866f270257e6af082,c,5,-126260.3382,-126260.4864,0.14819629,-778658.805,-778653.3453,-5.459693968,-944610.3407,-944611.3407,1,-309028.5,-309029.5,1,155601,155600,1,156180,156179,1,156574,156573,1,146893.7638,146892.8222,0.941656873,0,0,0,0,0,0,154445.5,154444.5,1
SECBENCH,,https://github.com/timburks/nu,f5ec423ec2090983f550575e76c51be4f8d1385f,CWE-401,,2008,timburks,nu,2/14/08 5:09,"Fixed memory leaks in the parser.

Thanks to Grayson Hansard, we found and fixed some sloppy memory usage in the Nu parser.
In most Nu applications (until now), the problem didn't arise, because typically a parser
would be created once at the beginning of an application and used through its lifetime.

But in Grayson's example, Nu parsers were being created, used, and discarded repeatedly
as part of embedding Nu inside an application, and we discovered that a retain cycle was
preventing these parsers from being released.  To break the retain cycle, the ""close""
method should be called at the end of a parser's lifetime.

For example:

    NSAutoreleasePool *pool = [[NSAutoreleasePool alloc] init];
    // get an autoreleased parser
    id nu = [Nu parser];
    // do something with the parser
    [nu eval:[nu parse:@""YOUR CODE GOES HERE""]];
    // now close the parser
    [nu close];
    // the parser will be released with the pool
    [pool release];",8186b9cdaf1906f4bfa2a92229e2f95320e5d510,m,,-2389.268776,-2395.129582,5.860805817,-12888.9299,-12913.68713,24.75723312,-31742.19116,-31753.53676,11.34559334,-91.71428571,-98.71428571,7,5619.711712,5612.711712,7,61.23125501,77.55785781,-16.3266028,3370.684211,3361.684211,9,6093.020411,6086.188577,6.831834515,0,0,0,0,0,0,5685.5,5676.5,9
SECBENCH,,https://github.com/cakephp/cakephp,f5ed91137aa3d288d554f37b97423de2c7fea088,CWE-352,,2010,cakephp,cakephp,9/30/10 4:18,"Adding csrfCheck related properties.
nonces are now being populated into the session.",b088daf045a19c818d427e28d752566f3e7044e8,php,,-6727.212088,-6728.012088,0.8,-44465.6482,-44465.6482,0,-89323.86306,-89323.86306,0,13219.17857,13217.17857,2,-9901.13911,-9901.13911,0,-17969.88875,-17971.88875,2,18702.30263,18700.30263,2,30886.93703,30886.93703,0,0,0,0,0,0,0,31580,31578,2
SECBENCH,,https://github.com/joomla/joomla-cms,f625ffbf83d7a9c5093b93b2e946a07129b4091a,CWE-74,,2006,joomla,joomla-cms,8/14/06 0:53,"Fixed possible injection attacks on section and cat id

git-svn-id: http://joomlacode.org/svn/joomla/development/trunk@4503 6f6e1ebd-4c2b-0410-823f-f34bde69bce9",2c968f0082f70e9597679a4359c5b26f391b3ac2,php,,-35903.08705,-35903.08705,0,-142580.8708,-142580.8708,0,-182122.9991,-182122.9991,0,-61948.71429,-61948.71429,0,-73004.72152,-73004.72152,0,-18793.15769,-18793.15769,0,-44422.26316,-44422.26316,0,75973.85607,75973.85607,0,0,0,0,0,0,0,87868,87868,0
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,f63e1bb42a37401b2fdfcd2e66cce92b7ea2025c,CWE-98,,2011,phpmyadmin,phpmyadmin,7/7/11 18:50,Local file inclusion vulnerability,951fb4dd79253a3aca8b6e386db77c1affcfc3a9,php,,-74575.80293,-74575.80293,0,-274533.4247,-274533.4247,0,-559527.8785,-559527.8785,0,10693.89286,10693.89286,0,-98997.51855,-98997.51855,0,-35226.7116,-35226.7116,0,-5510.315789,-5510.315789,0,95477.42696,95477.42696,0,0,0,0,0,0,0,121866.5,121866.5,0
SECBENCH,CVE-2017-7620,https://github.com/mantisbt/mantisbt,f66440902877103f312905257dbccdad02ab5a3b,CWE-352,MEDIUM,2017,mantisbt,mantisbt,5/13/17 22:47,"Encode '\' in string_sanitize_url()

As an extra safety measure following up on the fix for CVE-2017-7620, we
encode the backslashes in the 'script' part of the URL to ensure that
the sanitized URL is treated as a path relative to MantisBT root and not
a link to an external site if the URL begins with an escaped `/`.

This reduces the risk of someone being able to use the same attack
vector in another page.

Fixes #22702, #22816",f21b56fa9060dbae9438b0d0dfb21dff090c1dd2,php,4.3,-49362.75885,-49369.70689,6.948037935,-133296.1653,-133890.1107,593.9454184,-225866.7324,-225875.9359,9.203562341,-3639.321429,-3505.321429,-134,-4739.054319,-4739.054319,0,-119348.1156,-119348.1156,0,-121654.1974,-121518.1974,-136,56789.99788,56917.66648,-127.6686014,0,0,0,0,0,0,58126,58262,-136
SECBENCH,CVE-2015-5714,https://github.com/WordPress/WordPress,f72b21af23da6b6d54208e5c1d65ececdaa109c8,CWE-79,MEDIUM,2015,WordPress,WordPress,9/14/15 22:47,"Shortcodes: don't allow unclosed HTML elements in attributes

Merges [34134] for 4.3 branch

Built from https://develop.svn.wordpress.org/branches/4.3@34144


git-svn-id: http://core.svn.wordpress.org/branches/4.3@34112 1a063a9b-81f0-0310-95a4-ce76da25c4cd",f91a5fd10ea7245e5b41e288624819a37adf290a,php,4.3,-112259.3064,-112244.921,-14.38545261,-385472.0268,-385471.3584,-0.668366122,-783662.737,-783571.4146,-91.32246125,61271,61265,6,64094.20906,64085.20906,9,-195617.8841,-195584.1444,-33.73970174,-211146.6447,-211095.8421,-50.80263158,174455.0194,174446.3408,8.678634577,0,0,0,0,0,0,153486,153477,9
SECBENCH,,https://github.com/zxing/zxing,f7392b3ffebd6c281e543914057b85922757f3d5,CWE-401,,2010,zxing,zxing,7/29/10 19:01,"C++ port: fix memory leak in LuminanceSource::getMatrix()

git-svn-id: https://zxing.googlecode.com/svn/trunk@1497 59b500cc-1b3d-0410-9834-0bbf25fbcc57",99ca70d7f301c45429f9d4c62e127c20f2bd2649,cpp,,-13599.44489,-13600.2359,0.791017965,-45157.7464,-45158.7464,1,-67177.31862,-67178.31862,1,-205037.4286,-205038.4286,1,-23647.09618,-23648.09618,1,46337.93977,46336.93977,1,48090.56579,48089.56579,1,47498.63536,47497.72518,0.910179653,0,0,0,0,0,0,63098,63097,1
SECBENCH,CVE-2014-8553,https://github.com/mantisbt/mantisbt,f779e3d4394a0638d822849863c4098421d911c5,CWE-200,MEDIUM,2014,mantisbt,mantisbt,4/30/14 19:42,"SOAP API: apply access control to mci_account_get_array_by_id

The access controls are the same as the ones applied by
view_user_page.php, with the single addition of making the info
available if the user requests their own information.

This preserves the behaviour of the mc_login method call.

Fixes #17243 (leak of user personal information)

Signed-off-by: Damien Regad <dregad@mantisbt.org>",b509ab380f91e84d9683dbfdb02206b88a9b86fb,php,5,-62193.21734,-62187.54973,-5.667617597,-172682.8766,-172685.5918,2.715137957,-267398.0367,-267291.7057,-106.3310201,-44573,-44582,9,-104252.7144,-104263.7144,11,-93270.9504,-93265.56397,-5.386430678,-78065.21053,-78076.21053,11,71644.61515,71634.28901,10.32613688,0,0,0,0,0,0,66666,66655,11
SECBENCH,,https://github.com/AFNetworking/AFNetworking,f801bc453c8c74d7cd92482a67b66537e72b4835,CWE-401,,2011,AFNetworking,AFNetworking,11/10/11 17:57,"Fixing memory leak by adding missing autorelease (Thanks, Zac Bowling)",648c650ae700ceba6caf8f9753e7f1a1d1e8ee04,m,,565.9953642,565.9953642,0,-60.94618723,-60.94618723,0,552.5373583,552.5373583,0,-228.8571429,-228.8571429,0,969.1936937,969.1936937,0,2090,2090,0,-773.8815789,-773.8815789,0,1120.907499,1120.907499,0,0,0,0,0,0,0,1991,1991,0
SECBENCH,,https://github.com/WordPress/WordPress,f8e7680cd61652b16d30948968adafe0d4dcdd54,CWE-208,,2016,WordPress,WordPress,7/10/16 19:43,"Multisite: Use `hash_equals()` when comparing hashes to mitigate timing attacks.

Fixes #37324.
Built from https://develop.svn.wordpress.org/trunk@38032


git-svn-id: http://core.svn.wordpress.org/trunk@37973 1a063a9b-81f0-0310-95a4-ce76da25c4cd",02424959e4dbbbf3c989c6d36f5807b6bb3ad7d8,php,,-113511.6032,-113511.6032,0,-423547.3489,-423547.3489,0,-855214.008,-855214.008,0,56622.53571,56622.53571,0,71506.4319,71506.4319,0,-180146.1563,-180146.1563,0,-197065.8421,-197065.8421,0,192352.3555,192352.3555,0,0,0,0,0,0,0,200376,200376,0
