Dataset,Code,Project,sha,owner,project,sha-p,sha-reg,sha-reg-p,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
SECBENCH,,https://github.com/nextcloud/server,6bdefef31e87f6c1be2ed7693fd2f6d203e32462,nextcloud,server,127796218314c6b1f19ba86f74caa913375aac8d,fa5790c8af3a68111167546ad6d70a7adb9fd21d,af1f34e813eb3d7f19ba23a8a930c51bc610d0e9,9120.523052931776,9120.216259129731,0.3067938020449219,-248901.46370040384,-248867.7729117092,-33.69078869462828,-11998.7439278279,-12011.738838769374,12.99491094147379,38688.39285714286,38684.39285714286,4.0,37674.67938526763,37670.67938526763,4.0,53312.31651329951,53308.31651329951,4.0,27375.18421052632,27371.18421052632,4.0,102924.36519131318,102920.60137553957,3.763815773607348,0.0,0.0,0.0,0.0,0.0,0.0,92130.5,92126.5,4.0
SECBENCH,,https://github.com/zxing/zxing,6c5b6849b7f60dd80a93031cfc39808dfac5b84f,zxing,zxing,1f2699c196285fd2a898478413dbde20b63d6d73,afb81b1625b5f9ede33f3106b42ecc9da944c38d,7890d40026ea96b031523a46fb64f4247644c856,-20072.37456014106,-20303.109489058203,230.7349289171434,-76128.67388593979,-76138.95990975777,10.286023817985551,-118818.79879713162,-118839.18117048345,20.382373351836577,-183119.60714285713,-184297.92857142855,1178.3214285714203,-67381.51987281398,-67377.69554848966,-3.824324324319605,34578.018322234675,34036.48033501597,541.5379872187041,76755.98684210527,76156.6052631579,599.3815789473738,77021.34893299197,77018.58471140354,2.764221588426153,0.0,0.0,0.0,0.0,0.0,0.0,56369.5,56411.0,-41.5
SECBENCH,,https://github.com/cakephp/cakephp,6c905411bac66caad5e220a70e3d561b8a648507,cakephp,cakephp,46f8de72a2be00ab10ebbf6536a50b4982f34701,20c09860caa9e4029c4bf3ce890c27f0936a0230,d0b231c93b77a4d5a4f44e8761573635c120ee0c,15400.058509124927,15394.875705616516,5.182803508410871,-1352.9722963498268,-1349.981843385701,-2.9904529641257795,-10884.383853805228,-10892.383853805228,8.0,20957.071428571428,20950.071428571428,7.0,18176.26126126126,18168.26126126126,8.0,21086.328509925854,21078.328509925854,8.0,36817.0,36809.0,8.0,32681.28004164578,32673.461553597543,7.818488048236759,0.0,0.0,0.0,0.0,0.0,0.0,36520.0,36512.0,8.0
VULAS,CVE-2012-6153,https://github.com/apache/httpcomponents-client,6e14fc146a66e0f3eb362f45f95d1a58ee18886a,apache,httpcomponents-client,529541458b62a4ecada29e135968bb60ccc7dfcb,6f4a762197347ad71218caba105bf3d4c03e044a,50cb3a3d4ecdcfa81618c44727af1695ce621302,4782.150634548113,4776.376623759388,5.774010788724809,-1929.8238657220634,-1936.8238657220634,7.0,-7791.417164006477,-7798.417164006477,7.0,-2088.392857142855,-2094.392857142855,6.0,-4049.885532591414,-4056.885532591414,7.0,12603.450750471013,12595.450750471013,8.0,9327.236842105263,9319.236842105263,8.0,21840.838172367665,21834.09806448041,6.740107887253544,0.0,0.0,0.0,0.0,0.0,0.0,19909.5,19901.5,8.0
SECBENCH,,https://github.com/Codiad/Codiad,6e2ff815f1a6267fb33ee69f6bfe6dc24adfc3b9,Codiad,Codiad,c42d24cb48a83c19afa8a8ed770ebbad73fa7059,99c891428c470843680f6134c77bc6bb7582ec15,e05858bb14047aa055ab04786cd8e981b7ea053a,-39368.32168091181,-39364.96224383811,-3.359437073697336,-165645.18013001815,-165644.93329929482,-0.24683072333573364,-230732.38672218364,-230754.51649317602,22.129770992381964,-297894.39285714284,-297893.39285714284,-1.0,24806.745627980923,24807.745627980923,-1.0,73395.89308777804,73396.89308777804,-1.0,73274.92105263157,73275.92105263157,-1.0,69664.68313183598,69665.660442842,-0.9773110060195904,0.0,0.0,0.0,0.0,0.0,0.0,59446.5,59497.0,-50.5
SECBENCH,,https://github.com/rs/SDWebImage,6e4fbafa554244c2561cf2cb07c5bda1d4e39210,rs,SDWebImage,0b47342b2f9f5d7eaabf7a6874feb32604dd0f91,491fefdd482062d47f2472f38f7a86a27c2435ac,2350dcf77da3e54db9b094f6f2ddd7a3985c5de2,2182.376850425886,2179.8714228758577,2.505427550028344,-1135.963263983764,-1161.0266495169483,25.063385533184373,-3447.3076567198705,-3457.3076567198705,10.0,-2913.1785714285706,-2921.1785714285706,8.0,2064.400900900901,2054.400900900901,10.0,8933.0,8919.0,14.0,5657.144736842105,5722.881578947368,-65.73684210526335,4227.672358648058,4217.944626575698,9.727732072360595,0.0,0.0,0.0,0.0,0.0,0.0,8438.0,8424.0,14.0
SECBENCH,,https://github.com/josh/rails,6e655732226eef6fa04d8fc0c4ee1f0436688c49,josh,rails,47134a04bbce216f9c31473b1a0c1a077d624692,93eaffe59b713e94424212540a8788f0b273f8eb,5b3b9b0ebcbe35038adaf7b1636032e6f436ed1c,8107.662092060003,8107.662092060003,0.0,15517.412101635782,15517.412101635782,0.0,14371.70710154985,14371.70710154985,0.0,27664.571428571428,27664.571428571428,0.0,15989.651828298889,15989.651828298889,0.0,20585.515198244353,20585.515198244353,0.0,-43372.57894736841,-43372.57894736841,0.0,28534.342209668135,28534.342209668135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,1786.0,0.0
SECBENCH,,https://github.com/php/php-src,6ecd417b34bd5b957e0f9b76610f94421f38d955,php,php-src,de73bd0123139aaf893a45bbdf6848308e9dd1d7,6fa60939f2d95750dfeba4356bc92128131661a0,71dedd2dd4efac4c417df7185417443879454142,-215348.6086521156,-215348.6086521156,0.0,-557023.5727969132,-557023.5727969132,0.0,-1138406.318436271,-1138406.318436271,0.0,-424550.9285714285,-424550.9285714285,0.0,-401225.29173290933,-401225.29173290933,0.0,-51354.370323980234,-51354.370323980234,0.0,115659.2763157895,115659.2763157895,0.0,246751.6190245569,246751.6190245569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56663.5,56663.5,0.0
SECBENCH,,https://github.com/AFNetworking/AFNetworking,6f63157e33149226bfc2f014748cb5ef5c9a3a9b,AFNetworking,AFNetworking,2b2558a90e7bfb2ef5169b1ca21b91851e5a5b7d,bad206b41fa5a9d9d3185cfde60019f5b6a5df88,a2e0453cdaf463c0669031c4830f22aa323188ff,632.6677792688972,632.6722741320431,-0.0044948631458510135,28.802185296769874,29.802185296769874,-1.0,796.1732593106639,795.8882720333103,0.2849872773535935,1266.2857142857142,1267.2857142857142,-1.0,1372.2387387387387,1373.2387387387387,-1.0,2628.0,2629.0,-1.0,-3618.0526315789475,-3623.6973684210525,5.644736842104976,1472.7305266360333,1473.7051993869507,-0.974672750917307,0.0,0.0,0.0,0.0,0.0,0.0,2380.5,2381.5,-1.0
VULAS,CVE-2018-11758,https://github.com/apache/cayenne,6fc896b65ed871be33dcf453cde924bf73cf83db,apache,cayenne,0b1f5af0f4b4349a8266c97d6423f44058101b65,1d0138c21402bc2b75b5f027693d50fa66e0c1d7,32cff99a5142cb8e30c921a4e75f53e446b885d9,12731.643344398846,12731.243344398847,0.3999999999996362,-17727.824129093322,-17727.824129093322,0.0,-26499.513254684247,-26499.513254684247,0.0,-18153.428571428565,-18154.428571428565,1.0,54664.690249072606,54664.690249072606,0.0,-53936.287289618434,-53937.287289618434,1.0,-8490.736842105252,-8491.736842105252,1.0,95537.03328184568,95537.03328184568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101922.5,101921.5,1.0
SECBENCH,,https://github.com/joomla/joomla-cms,6ff55050d016abc1fdc31d4975070fa1c4e6287e,joomla,joomla-cms,cbdf704d9f3268694aabcca72a1f7bd942f9b641,c59c62c75a89fee86fd38ebf37b058d3e0fa19a4,f7b816371c34965e4eec9584fa8556bddf16ac46,-102634.40798848312,-102634.40798848312,0.0,-591718.6256480418,-591718.6256480418,0.0,-789386.4483460559,-789386.4483460559,0.0,-334826.6785714285,-334826.6785714285,0.0,-9840.284048754625,-9840.284048754625,0.0,101966.71997171837,101966.71997171837,0.0,16837.61842105264,16837.61842105264,0.0,289545.1183366788,289545.1183366788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291078.5,291078.5,0.0
SECBENCH,,https://github.com/josh/rails,70117b02949ccd724735aec8f4f19db4171e9e05,josh,rails,887870f20c347179aef0545ee2019c02ed9f74d1,11f6179f55d38dd54b69aeeb5bee9053194f0e84,542878304dd53bb8bd8962c61dd9404f2ba57ec7,4891.956303739964,4891.163110438155,0.7931933018089694,4450.863526046469,4449.863526046469,1.0,9780.15424473745,9779.15424473745,1.0,23417.25,23416.25,1.0,15581.863010068892,15580.863010068892,1.0,10216.21939685377,10215.21939685377,1.0,-40754.81578947368,-40755.81578947368,1.0,25869.52864916674,25868.596716148648,0.9319330180915131,0.0,0.0,0.0,0.0,0.0,0.0,358.5,357.5,1.0
SECBENCH,,https://github.com/HandBrake/HandBrake,701d4a8d3ed08e94c04cc02cf4c4d0afdc87eafe,HandBrake,HandBrake,c0bb5c4dd1476d975f872cbf0ab317bae6e1160f,8cf975588cedef047e8f9cd84d2a4364351205da,e1d204817a9eef7632bb8c805caf9ab52635c25b,206.90303430280272,208.24048826350455,-1.337453960701822,-18170.695518925033,-18148.856743051623,-21.83877587340976,-17037.37709923664,-17023.9947258848,-13.382373351840215,-743.5714285714284,-745.5714285714284,2.0,5622.034976152623,5618.034976152623,4.0,8785.0,8781.0,4.0,8902.0,8898.0,4.0,7344.139413608506,7340.2928039902745,3.8466096182319234,0.0,0.0,0.0,0.0,0.0,0.0,7367.5,7363.5,4.0
VULAS,CVE-2017-1000355,https://github.com/jenkinsci/jenkins,701ea95a52afe53bee28f76a3f96eb0e578852e9,jenkinsci,jenkins,d5dd69bee210e0073ce8fa880ae5ab7829cb7bdb,2edf25a26b740f42228b75a56de45dfe4ca8f198,70e28a58d6e4b3759909eba7db4907d1f3cb2f56,19452.216687703174,19452.216687703174,0.0,10129.241870139293,10129.241870139293,0.0,-827.989451769606,-827.989451769606,0.0,43298.357142857145,43298.357142857145,0.0,28556.31637519873,28556.31637519873,0.0,-75674.47779218435,-75674.47779218435,0.0,77890.8947368421,77890.8947368421,0.0,55042.323995948434,55042.323995948434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56107.5,56107.5,0.0
SECBENCH,,https://github.com/cloudius-systems/osv,703bf08d72ef617b212632e038a93be0d00e879f,cloudius-systems,osv,c284a3f07339b344c40b70ad64d0d554d8738f84,53ccd7a27f0146ebf6e132157e53abe3d0d36285,72f795e6ec61e4ed6425bb4601912e152a1231b9,-122197.61905022209,-122196.74788686405,-0.871163358038757,-257915.81442122316,-257918.81442122316,3.0,-526327.574462179,-526330.574462179,3.0,-162229.82142857142,-162234.82142857142,5.0,-374982.2167461579,-374985.2167461579,3.0,-272142.6286039183,-272149.6286039183,7.0,27081.394736842107,27120.907894736854,-39.513157894747565,135336.9704229868,135334.1688986724,2.8015243144182023,0.0,0.0,0.0,0.0,0.0,0.0,209203.5,209196.5,7.0
SECBENCH,CVE-2016-6837,https://github.com/mantisbt/mantisbt,7086c2d8b4b20ac14013b36761ac04f0abf21a4e,mantisbt,mantisbt,b66af6d2ed9883c04e71ef132a3b36837f91fc62,b7ebffd620a57c150577af24bf6d46e9c6d091a4,64af35e47040a74bd9f8affdff7a25c6677b3f79,-61081.93832009558,-61081.93832009558,0.0,-171831.5729997184,-171831.5729997184,0.0,-252210.7533194541,-252210.7533194541,0.0,-44610.964285714275,-44610.964285714275,0.0,-105487.2694753577,-105487.2694753577,0.0,-95133.31429566501,-95133.31429566501,0.0,-79565.25,-79565.25,0.0,71550.7411749537,71550.7411749537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66469.0,66469.0,0.0
VULAS,ZEPPELIN-2769,https://github.com/apache/zeppelin,709c5a70a8f37277c9eea0a1c0c9195b5eb21a74,apache,zeppelin,3a57fc2933eef0bcbec1679f06acc3c659d62dff,a70b301c1d810719e7a64f9b7fbb612804313562,be7ace1f5e84c7a5989b4d5882cbf759de34112d,-30639.383732065686,-30639.383732065686,0.0,-49289.685174888284,-49289.685174888284,0.0,-118178.1541522091,-118178.1541522091,0.0,-214987.03571428568,-214987.03571428568,0.0,-3279.5604133545276,-3279.5604133545276,0.0,21162.7595387656,21162.7595387656,0.0,-145674.59210526315,-145674.59210526315,0.0,96280.43070057828,96280.43070057828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107572.0,107572.0,0.0
SECBENCH,,https://github.com/osTicket/osTicket,70aca8937767bd2c0e99f76f8ec94910c7d38df8,osTicket,osTicket,03a84301e2e0e6875058814e877b7f7cffa33a98,5c0ac68e417d8aca2b661949f8e4c70470c784be,1ba40e35d67bb36d71cc292707858c3f211668ba,-98490.80026499527,-98480.46267741924,-10.337587576024816,-394979.78800319415,-394953.3961434281,-26.39185976603767,-663509.1707610455,-663450.3325931067,-58.83816793886945,16582.71428571429,16577.71428571429,5.0,-92813.893481717,-92807.51960784313,-6.373873873861157,-41645.45160857177,-41602.28595945736,-43.16564911440946,-54562.43421052632,-54528.56578947368,-33.86842105264077,125635.52112938778,125630.75903340222,4.7620959855557885,0.0,0.0,0.0,0.0,0.0,0.0,120384.5,120329.0,55.5
SECBENCH,,https://github.com/mantisbt/mantisbt,70b5022f556c9b9b6b0cd661e3357767a3b178c5,mantisbt,mantisbt,60a4d24a794a81e98dc044ce42a9e4b8fa754111,f182eefcfaf8a4842647b5ebbe615a1c3c7b8573,0c3cbbbce16cd483123f77e8b6c4306e59c6d310,-9640.408852727816,-9649.722378590961,9.313525863144605,-31675.2775832979,-31676.01807546792,0.7404921700217528,-27621.834605597964,-27622.264631043257,0.43002544529372244,-13436.678571428569,-13437.678571428569,1.0,4880.079756226816,4863.431107578167,16.648648648649214,-24298.977811066772,-24324.564512812765,25.586701745993196,-30787.17105263158,-30830.039473684206,42.86842105262622,14728.271340517811,14725.410370948946,2.8609695688646752,0.0,0.0,0.0,0.0,0.0,0.0,11807.5,11804.5,3.0
SECBENCH,CVE-2016-5026,https://github.com/micahflee/onionshare,70c55511b13ae04b2108b8cb23177bac04542d1b,micahflee,onionshare,9bfde7dfcc317e516dc6f03724c40d35baa45970,fe64a5a059642aae13a505bdbba8808e199d8d43,322921142299604a6e5ad41a1252c2eb5493d4d3,-1160.9135508937059,-1162.2140877460783,1.3005368523724883,-9692.11713915697,-9687.87030843363,-4.246830723339372,-8667.40781864446,-8662.40781864446,-5.0,4030.214285714286,4035.214285714286,-5.0,-6991.57525172231,-6986.57525172231,-5.0,2245.15229924848,2231.3300477934854,13.822251454994785,-1730.9473684210525,-1759.1710526315783,28.22368421052579,5123.545484044968,5128.339220463424,-4.79373641845541,0.0,0.0,0.0,0.0,0.0,0.0,4074.0,4079.0,-5.0
VULAS-M,CVE-2013-2134,https://github.com/apache/struts,711cf0201cdd319a38cf29238913312355db29ba,apache,struts,66d71be669f08fe47f89875ecef969d9995316bc,2021cfa43d5807c698137ff7d099dfa7483a42c6,83d3cf2df4295aeaf4140613829ba6b6b6074e45,-17023.70400834116,-17027.38282808834,3.6788197471796593,-127319.26199715628,-127320.0024893263,0.7404921700217528,-344256.0382142031,-344259.0382142031,3.0,-234700.0,-234738.07142857142,38.071428571420256,2995.6862745098188,2992.6862745098188,3.0,99363.51598920765,99360.51598920765,3.0,139360.26315789475,139377.19736842107,-16.934210526320385,159751.79470633555,159748.88421907887,2.910487256682245,0.0,0.0,0.0,0.0,0.0,0.0,134567.0,134564.0,3.0
SECBENCH,,https://github.com/pfsense/pfsense,7145cd87d1f6c67c900f6966df5f2d0ace50e109,pfsense,pfsense,c3936caf80b590f65bba7829db53bc0da4ef6a67,ff80cd609ec6ca8aff325db14890f50eeca9fc8f,ce7afe661b4d1eb1ba8e09a1c5563d77ab0b6d5b,-140571.24190754915,-140571.24190754915,0.0,-455545.4873554856,-455545.4873554856,0.0,-1132569.0552856813,-1132569.0552856813,0.0,-91287.32142857142,-91287.32142857142,0.0,43855.33518812931,43855.33518812931,0.0,-130831.17751775995,-130831.17751775995,0.0,117164.65789473684,117164.65789473684,0.0,130905.12942914049,130905.12942914049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112595.5,112595.5,0.0
SECBENCH,,https://github.com/joomla/joomla-cms,717946c6e2cb539e03c5eb61795ff7df7dc402de,joomla,joomla-cms,42b79e27cf7dd6d818d13f5f8401c858854d9a63,e884d0adc43eaa5400714337072d5867e72afb37,d21372fc8b05232d2379961df52907443085f031,-38019.16268377958,-37846.33943451595,-172.82324926363071,-126772.75313881131,-126778.21283277967,5.459693968354259,-136461.73356465416,-134700.9458246588,-1760.7877399953722,-58704.964285714275,-58737.0,32.03571428572468,-120204.43269740329,-120203.43269740329,-1.0,-19278.397439125194,-19277.397439125194,-1.0,-25722.56578947368,-25721.56578947368,-1.0,65796.22007738617,65797.16023828118,-0.9401608950138325,0.0,0.0,0.0,0.0,0.0,0.0,41157.0,41158.0,-1.0
SECBENCH,,https://github.com/realm/realm-cocoa,71c22186fa7ef3626a26201c134ef2cef8a53189,realm,realm-cocoa,13c6bc97eb6161671fcb39fff109c7cbf4ee2e31,89c4404e10f4ce2094c46f5c83b88268945c0781,f7b4d28572e3c31a6f6b2b180be76068a1fbef03,-1560.1740061029457,-1560.1740061029457,0.0,-11476.445544559268,-11476.445544559268,0.0,-32917.67059912098,-32917.67059912098,0.0,3174.7142857142862,3174.7142857142862,0.0,3737.002384737679,3737.002384737679,0.0,4157.713453089792,4157.713453089792,0.0,2025.8026315789475,2025.8026315789475,0.0,8215.14332753009,8215.14332753009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7482.0,7482.0,0.0
VULAS,CVE-2018-1304,https://github.com/apache/tomcat,723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd,apache,tomcat,a8b0e84dc703025f7d1b3ae4ed554a3c589feed4,2915fb29b68b8d84bd971bfd8627d07a1b57199b,8a90014ce061ff0a1460cc13d9a9fccbbb9085f8,-11124.412668258563,-11112.898321676967,-11.514346581596328,-157033.3082667988,-157030.45448719032,-2.8537796084710862,-338821.6663890816,-338791.68674531573,-29.979643765895162,-21701.21428571426,-21705.21428571426,4.0,29950.251457339706,30037.784843667207,-87.53338632750092,-162416.51506187135,-162399.92836012537,-16.586701745982282,213324.40789473685,213318.40789473685,6.0,173963.41796880384,173957.60792317195,5.810045631893445,0.0,0.0,0.0,0.0,0.0,0.0,151490.5,151484.5,6.0
VULAS,CVE-2018-1999042,https://github.com/jenkinsci/jenkins,727d58f690abf64f543407e1de3545eca76ad30e,jenkinsci,jenkins,832144e32297fea7734a44bd2064f6ddd4562874,cf9ef4e4c36eff083d5d29631fdff000252785aa,646154f18d8a44e9e99095f8af81e4a0923dcd9b,9360.794644703587,9360.794644703587,0.0,8713.094676882441,8713.094676882441,0.0,-5715.548369188063,-5715.548369188063,0.0,42283.82142857143,42283.82142857143,0.0,23487.143084260733,23487.143084260733,0.0,-49670.475117175854,-49670.475117175854,0.0,-38550.06578947368,-38550.06578947368,0.0,53140.97653315886,53140.97653315886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59919.0,59919.0,0.0
SECBENCH,CVE-2011-3346,https://github.com/bonzini/qemu,7285477ab11831b1cf56e45878a89170dd06d9b9,bonzini,qemu,c3adb5b9168a57790b5074489b6f0275ac3cc8b5,b98d26e33327cf3009be5ead5d6dc8bc0c65dea8,f2c1d54c186c400ec676ec4d29ea4b8bf440c054,-393294.02444591915,-393252.46537615254,-41.55906976660481,-1092019.7141586095,-1091971.5741567533,-48.140001856256276,-2155243.725052047,-2155242.5851029376,-1.1399491094052792,10695.428571428638,10691.428571428638,4.0,-1074111.7551669315,-1073797.2866984631,-314.46846846840344,-282007.16559876123,-281971.1942244993,-35.97137426194968,-623922.5921052631,-623894.3684210526,-28.22368421056308,523590.2790509922,523586.9262707517,3.3527802405296825,0.0,0.0,0.0,0.0,0.0,0.0,760079.0,760074.0,5.0
VULAS-M,CVE-2015-5345,https://github.com/apache/tomcat,7288bc70a14edcfeff0a96e333a858be374cfc64,apache,tomcat,74b3895d23b2010382880eea081ac353e8d6b01e,9446b3d3ff6ffb26caee17781b415bb92312e672,6bbb4e62b9882a3eabeafeb09e881c1d446f9c53,-17989.927621964787,-17975.741840662202,-14.185781302585383,-150937.09746162532,-151028.46435200566,91.36689038033364,-313181.6904464492,-313304.6904464492,123.0,-24589.42857142855,-24718.42857142855,129.0,30449.976682564924,30326.976682564924,123.0,-168792.19501546258,-168991.2776113328,199.08259587021894,174291.55263157896,174784.8947368421,-493.34210526314564,158014.6059611739,157896.07115518715,118.53480598673923,0.0,0.0,0.0,0.0,0.0,0.0,114845.0,115277.5,-432.5
VULAS-M,CVE-2015-1830,https://github.com/apache/activemq,729c4731574ffffaf58ebefdbaeb3bd19ed1c7b7,apache,activemq,a37b43cca82f108a8e3f5c2803a9b50911a60979,c17129154d660d9b39efcd3be0e9d6a9105712eb,9629b968ee30356478de569c04c678b9567c8037,-12864.519911017947,-12864.519911017947,0.0,12706.573201956408,12706.573201956408,0.0,25476.015267175575,25476.015267175575,0.0,-249256.75,-249256.75,0.0,49648.08399576047,49648.08399576047,0.0,-188526.16251043777,-188526.16251043777,0.0,-4446.355263157893,-4446.355263157893,0.0,127914.89619852374,127914.89619852374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97838.5,97838.5,0.0
VULAS,CVE-2016-10006,https://github.com/nahsra/antisamy,7313931dc3c0d1377b010f07faef2063dd359a36,nahsra,antisamy,90550e42b39972fce0db4bcab0e1ce4359b94661,5f4982e95f1894669550bb3f6a639573dd4e3756,90550e42b39972fce0db4bcab0e1ce4359b94661,75.50129529257383,71.63749595749525,3.863799335078582,-1770.4734455454507,-1781.3928334821558,10.919387936705107,-3430.8656025907935,-3464.490122600046,33.62452000925259,1130.8928571428573,1131.8928571428573,-1.0,-386.0076841547427,-388.55723370429246,2.549549549549738,-197.77334180943853,-195.77334180943853,-2.0,2944.0,2946.0,-2.0,1748.7401698833064,1750.195634028028,-1.4554641447216454,0.0,0.0,0.0,0.0,0.0,0.0,716.5,718.5,-2.0
VULAS,CVE-2018-1000864,https://github.com/jenkinsci/jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,jenkinsci,jenkins,4ed66e5838476e575a83c3cd13fffb37eefa2f48,45580ac0699fa3502fe7a8dd06e2f5fcb2411df6,ef08900292726bb35be269ce6d41d8dc141c6dea,8194.871364201372,8194.871364201372,0.0,9051.828010872074,9051.828010872074,0.0,-5640.269442516772,-5640.269442516772,0.0,44960.32142857143,44960.32142857143,0.0,26942.06438791733,26942.06438791733,0.0,-63000.840588375984,-63000.840588375984,0.0,-51098.72368421052,-51098.72368421052,0.0,58115.33352975616,58115.33352975616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62619.0,62619.0,0.0
VULAS-M,CVE-2014-1904,https://github.com/spring-projects/spring-framework,741b4b229ae032bd17175b46f98673ce0bd2d485,spring-projects,spring-framework,0cb27f4bc50e4ce78c64176a0aec1291754cabfd,a1ae9ac1bdd6aaaceb42c2a65b37ed92450334cc,712a63205c8b7c80352b7fbd2b73c142aec31fc1,21697.594160021312,21655.31993652643,42.27422349488188,23316.35204731754,23298.35204731754,18.0,-36072.2878556558,-36090.2878556558,18.0,21172.53571428571,21154.53571428571,18.0,59938.12056173821,60065.7061473238,-127.58558558559162,-28168.560795075453,-28589.283508939767,420.72271386431385,-192841.81578947365,-192881.75,39.93421052634949,163046.09771707657,163030.4268209328,15.670896143768914,0.0,0.0,0.0,0.0,0.0,0.0,206585.5,206565.5,20.0
SECBENCH,,https://github.com/FFmpeg/FFmpeg,747a67fbab8ff74e4281ecbc947910fba13fd65d,FFmpeg,FFmpeg,754ebe3465e72894a5fef7407d6e1468fd40054e,f1ea5c2a967125bfd5250e1062f949f5edce75c2,04d2e45f3f9a8eebde9a0aef3a3e4baeed59e9a3,-3028.4157722624213,-3028.4157722624213,0.0,-246919.9493533144,-246919.9493533144,0.0,-12669.289012260004,-12669.289012260004,0.0,1705.4285714285725,1705.4285714285725,0.0,46927.0,46927.0,0.0,46927.0,46927.0,0.0,46936.0,46936.0,0.0,45269.15207152163,45269.15207152163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41540.5,41540.5,0.0
